Blog,Recipe,Link,Time,Ingredients
Two peas and their pod,Fresh Corn Salad,https://www.twopeasandtheirpod.com/fresh-corn-salad/,10 mins,"['ears sweet corn,', 'cherry or grape tomatoes,', 'large avocado,', 'chopped cilantro', 'green onions,', 'olive oil', 'juice of 1 lime', 'kosher salt and black pepper,']"
Two peas and their pod,Creamy Cilantro Lime Dressing,https://www.twopeasandtheirpod.com/creamy-cilantro-lime-dressing/,10 mins,"['large bunch fresh cilantro', 'stonyfield plain whole milk yogurt', 'garlic clove', 'juice of 2 limes', 'honey', 'kosher salt', 'extra-virgin olive oil', 'jalapeno']"
Two peas and their pod,One Bowl Brownies,https://www.twopeasandtheirpod.com/one-bowl-brownie-recipe/,15 mins,"['butter,', 'granulated white sugar', 'packed dark brown sugar', 'large eggs', 'pure vanilla extract', 'all-purpose flour', 'dutch-processed or unsweetened cocoa powder', 'espresso powder,', 'kosher salt', 'chopped chocolate,']"
Two peas and their pod,Cucumber Avocado Salad,https://www.twopeasandtheirpod.com/cucumber-avocado-salad/,10 mins,"['english cucumbers,', 'ripe avocados,', 'chopped fresh mint', 'chopped fresh cilantro', 'red onion,', 'olive oil', 'rice wine vinegar', 'garlic,', 'honey', 'roughly chopped salted peanuts', 'thai chili pepper', 'salt and black pepper,']"
Two peas and their pod,Lemon Blueberry Cake,https://www.twopeasandtheirpod.com/lemon-blueberry-cake/,20 mins,"['all-purpose flour', 'baking powder', 'salt', 'granulated sugar', 'zest of 1 large lemon', 'large eggs,', 'canola,', 'plain whole milk greek yogurt', 'fresh lemon juice', 'pure vanilla extract', 'blueberries,', 'confectioner’s sugar', 'unsalted butter,', 'fresh lemon juice', 'blueberries,']"
Two peas and their pod,Cherry Almond Sweet Rolls,https://www.twopeasandtheirpod.com/cherry-almond-sweet-rolls/,2 hrs,"['packages active dry yeast', 'lukewarm water', 'shortening or butter', 'granulated sugar', 'unbleached all-purpose flour', 'hot water', 'large eggs, beaten', 'salt', 'unsalted butter,', 'packed brown sugar', 'almond paste', 'chopped frozen or fresh cherries,', 'ground cinnamon', 'unsalted butter,', 'confectioners’ sugar', 'milk', 'almond extract', 'sliced almonds']"
Two peas and their pod,Blueberry Brussels Sprouts Salad,https://www.twopeasandtheirpod.com/blueberry-brussels-sprouts-salad/,15 mins,"['extra virgin olive oil', 'lemon juice', 'honey', 'dijon mustard', 'garlic', 'poppy seeds', 'kosher salt', 'freshly ground black pepper', 'brussels sprouts', 'spinach leaves', 'fresh blueberries', 'sliced almonds', 'ripe avocados', 'red onion', 'crumbled feta cheese', 'kosher salt and freshly ground black pepper']"
Two peas and their pod,Cheesy Green Chile Chicken Chimichangas,https://www.twopeasandtheirpod.com/green-chile-chicken-chimichangas/,15 mins,"['shredded leftover or rotisserie chicken breast', 'juice of ½ navel orange', 'juice of ½ lime', 'large garlic clove', 'ground cumin', 'can mild diced green chiles', 'tortillas', 'shredded pepper jack cheese', 'olive oil spray', 'shredded lettuce', 'pico de gallo', 'sour cream or plain greek yogurt', 'avocado', 'cilantro']"
Two peas and their pod,Easy Green Salad,https://www.twopeasandtheirpod.com/easy-green-salad/,15 mins,"['chopped lettuce or mixed greens', 'halved cherry or grape tomatoes', 'english cucumber,', 'red onion,', 'freshly grated parmesan cheese', 'homemade croutons', 'balsamic vinaigrette']"
Two peas and their pod,Homemade Croutons,https://www.twopeasandtheirpod.com/homemade-croutons/,10 mins,"['loaf crusty french, italian, or sourdough bread', 'olive oil', 'melted butter', 'garlic powder', 'italian seasoning', 'kosher salt', 'freshly ground black pepper']"
Two peas and their pod,Balsamic Vinaigrette,https://www.twopeasandtheirpod.com/balsamic-vinaigrette/,5 mins,"['olive oil', 'balsamic vinegar', 'dijon mustard', 'honey', 'garlic,', 'kosher salt and black pepper,']"
Two peas and their pod,Chopped Greek Salad,https://www.twopeasandtheirpod.com/chopped-greek-salad/,25 mins,"['olive oil', 'red wine vinegar', 'lemon juice', 'dijon mustard', 'cloves garlic,', 'dried oregano', 'kosher salt and black pepper,', 'chopped romaine lettuce', 'seedless cucumber,', 'grape tomatoes,', 'red bell pepper,', 'artichoke hearts,', 'red onion,', 'pitted and halved kalamata olives', 'chickpeas,', 'feta cheese,', 'homemade pita chips,']"
Two peas and their pod,Strawberry Banana Bread,https://www.twopeasandtheirpod.com/strawberry-banana-bread/,15 mins,"['all-purpose flour', 'baking powder', 'baking soda', 'ground cinnamon', 'kosher salt', 'mashed bananas', 'packed brown sugar', 'large eggs,', 'unsalted butter,', 'pure vanilla extract', 'chopped strawberries,', 'strawberries,', 'turbinado sugar,']"
Two peas and their pod,Pasta Primavera,https://www.twopeasandtheirpod.com/pasta-primavera/,20 mins,"['penne pasta', 'olive oil', 'asparagus,', 'yellow bell pepper,', 'small broccoli florets', 'small zucchini,', 'salt and black pepper', 'unsalted butter', 'shallot,', 'garlic cloves,', 'zest of 1 lemon', 'dash crushed red pepper flakes', 'vegetable broth', 'heavy cream', 'lemon juice,', 'frozen peas', 'shredded parmesan cheese', 'halved grape tomatoes', 'chopped basil', 'italian parsley,', 'extra parmesan cheese,', 'crushed red pepper flakes,']"
Two peas and their pod,Skillet Vegetarian Enchiladas,https://www.twopeasandtheirpod.com/skillet-vegetarian-enchiladas/,15 mins,"['olive oil', 'onion', 'poblano pepper', 'red bell pepper', 'small zucchini', 'garlic', 'fresh or frozen corn', 'black beans', 'chili powder', 'ground cumin', 'smoked paprika', 'kosher salt', 'black pepper', 'juice of lime', 'red enchilada sauce', 'corn tortillas', 'shredded cheddar cheese or mexican blend cheese', 'green onion', 'chopped cilantro', 'avocado', 'radish slices']"
Two peas and their pod,Shrimp Fajitas,https://www.twopeasandtheirpod.com/shrimp-fajitas/,15 mins,"['medium shrimp', 'lime juice', 'chili powder', 'cumin', 'smoked paprika', 'kosher salt', 'cayenne pepper', 'olive oil divided', 'red bell pepper', 'yellow bell pepper', 'medium onion', 'garlic minced', 'chopped cilantro', 'tortillas', 'fresh lime juice, avocado slices, chopped cilantro, pico de gallo, sour cream, cabbage or lettuce']"
Two peas and their pod,Lasagna Stuffed Mushrooms,https://www.twopeasandtheirpod.com/lasagna-stuffed-mushrooms/,15 mins,"['large portobello mushrooms', 'ricotta cheese', 'large egg', 'frozen spinach', 'shredded mozzarella', 'shredded parmesan cheese', 'zest of 1 lemon', 'chopped fresh basil', 'garlic powder', 'crushed red pepper flakes', 'of nutmeg', 'kosher salt and black pepper', 'marinara sauce', 'chopped basil']"
Two peas and their pod,Simple Sesame Asparagus,https://www.twopeasandtheirpod.com/simple-sesame-asparagus/,5 mins,"['asparagus', 'soy sauce', 'freshly grated ginger', 'garlic', 'brown sugar or honey', 'crushed red pepper flakes', 'olive oil', 'toasted sesame oil', 'toasted sesame seeds', 'kosher salt and freshly ground black pepper']"
Two peas and their pod,Garlic Herb Parker House Rolls,https://www.twopeasandtheirpod.com/parker-house-rolls/,2 hrs,"['unsalted butter', 'whole milk', 'sugar', 'active dry yeast', 'all-purpose flour', 'large egg', 'chopped fresh herbs', 'garlic', 'kosher salt', 'flaky sea salt']"
Two peas and their pod,Blueberry Scones,https://www.twopeasandtheirpod.com/blueberry-scones/,35 mins,"['all-purpose flour', 'brown sugar', 'cold unsalted butter', 'all-purpose flour', 'granulated sugar', 'baking powder', 'baking soda', 'salt', 'cold butter', 'cold heavy cream', 'large egg', 'pure vanilla extract', 'blueberries', ""confectioner's sugar"", 'milk', 'pure vanilla extract']"
Two peas and their pod,Salted Caramel Toffee Coconut Macaroons,https://www.twopeasandtheirpod.com/salted-caramel-toffee-coconut-macaroons/,10 mins,"['salted caramel sauce', 'sweetened condensed milk', 'egg white', 'vanilla extract', 'salt', 'sweetened coconut', 'toffee bits', 'chocolate chips']"
Two peas and their pod,Parmesan Roasted Cauliflower,https://www.twopeasandtheirpod.com/parmesan-roasted-cauliflower/,10 mins,"['head cauliflower', 'garlic cloves', 'olive oil', 'kosher salt', 'freshly ground black pepper', 'grated parmesan', 'chopped italian parsley']"
Two peas and their pod,Spinach Pistachio Pesto Pasta,https://www.twopeasandtheirpod.com/spinach-pistachio-pesto-pasta/,10 mins,"['rigatoni or your favorite pasta', 'packed kroger spinach leaves', 'packed simple truth basil leaves', 'shelled pistachios', 'garlic', 'fresh lemon juice', 'shredded parmesan cheese', 'salt', 'black pepper', 'olive oil', 'crushed red pepper flakes', 'shredded parmesan cheese']"
Two peas and their pod,Easter Saltine Toffee,https://www.twopeasandtheirpod.com/easter-saltine-toffee/,5 mins,"['saltine crackers', 'unsalted butter', 'brown sugar', 'chocolate chips', ""m&m's or other chocolate candies"", 'sprinkles']"
Two peas and their pod,Twice Baked Potatoes,https://www.twopeasandtheirpod.com/twice-baked-potatoes/,20 mins,"['medium russet potatoes', 'butter', 'sour cream', 'milk', 'cooked bacon chopped', 'shredded cheddar cheese', 'garlic powder', 'paprika', 'green onion', 'kosher salt and pepper to taste', 'shredded cheddar cheese', 'cooked bacon chopped', 'finely chopped chives', 'kosher salt and black pepper to taste']"
Two peas and their pod,Caprese Eggs Benedict,https://www.twopeasandtheirpod.com/caprese-eggs-benedict/,15 mins,"['tomato slices', 'balsamic vinegar', 'se salt and freshly ground black pepper', 'english muffins', 'large basil leaves', 'chopped chives', 'raw cashews', 'water', 'extra-virgin olive oil', 'fresh lemon juice', 'dijon mustard', 'garlic clove', 'ground turmeric', 'sea salt', 'freshly ground black pepper', 'large eggs', 'white vinegar']"
Two peas and their pod,Coconut Banana Bread,https://www.twopeasandtheirpod.com/coconut-banana-bread/,10 mins,"['all-purpose flour', 'baking soda', 'ground cinnamon', 'kosher salt', 'mashed brown bananas', 'coconut oil', 'packed light brown sugar', 'large egg', 'pure vanilla extract', 'coconut extract', 'sweetened coconut flakes', 'unsweetened coconut chips']"
Two peas and their pod,Cheesy Chicken Broccoli Rice Casserole,https://www.twopeasandtheirpod.com/chicken-broccoli-rice-casserole/,15 mins,"['(6 oz) package long-grain and wild rice mix', 'unsalted butter', 'garlic', 'onion', 'cremini mushrooms', 'stalk celery', 'dried thyme', 'all-purpose flour', 'dry white wine', 'chicken broth', 'kosher salt and freshly ground black pepper', 'broccoli florets', 'sour cream', 'shredded rotisserie chicken', 'shredded cheddar cheese', 'chopped fresh parsley leaves']"
Two peas and their pod,Best Blueberry Muffins,https://www.twopeasandtheirpod.com/best-blueberry-muffins/,15 mins,"['all-purpose flour', 'packed light brown sugar', 'cold unsalted butter', 'all-purpose flour', 'granulated sugar', 'baking powder', 'kosher salt', 'packed light brown sugar', 'unsalted butter', 'large eggs', 'buttermilk', 'pure vanilla extract', 'blueberries']"
Two peas and their pod,Baked Mac and Cheese,https://www.twopeasandtheirpod.com/baked-mac-and-cheese/,15 mins,"['large elbow macaroni', 'unsalted butter,', 'all-purpose flour', 'whole milk', 'shredded cheddar cheese', 'shredded gruyere cheese', 'dry mustard', 'kosher salt', 'black pepper', 'unsalted butter', 'panko crumbs', 'roughly crushed crackers,', 'grated parmesan cheese', 'shredded cheddar cheese']"
Two peas and their pod,Sheet Pan Baked Salmon with Asparagus,https://www.twopeasandtheirpod.com/sheet-pan-baked-salmon/,10 mins,"['(6 oz) skinless salmon filets', 'small bunch asparagus', 'olive oil', 'kosher salt and black pepper', 'unsalted butter', 'zest of 1 lemon', 'garlic', 'minced shallot', 'finely chopped parsley', 'finely chopped rosemary', 'finely chopped thyme', 'lemon slices', 'lemon wedges']"
Two peas and their pod,Rigatoni with Sausage,https://www.twopeasandtheirpod.com/rigatoni-with-sausage/,10 mins,"['rigatoni', 'olive oil', 'italian sausage', 'small yellow onion,', 'garlic,', 'marinara sauce', 'fresh mozzarella,', 'shredded parmesan cheese', 'chopped fresh basil,', 'crushed red pepper flakes,']"
Two peas and their pod,Chocolate Peanut Butter Energy Balls,https://www.twopeasandtheirpod.com/chocolate-peanut-butter-energy-balls/,10 mins,"['old-fashioned rolled oats', 'unsweetened cocoa powder', 'flaxseed meal', 'chia seeds', 'kosher salt', 'creamy peanut butter', 'honey', 'vanilla extract', 'mini chocolate chips']"
Two peas and their pod,Vegetarian Tikka Masala,https://www.twopeasandtheirpod.com/vegetarian-tikka-masala/,15 mins,"['olive oil', 'yellow onion diced', 'large carrot', 'tomato paste', 'freshly grated ginger', 'garlic minced', 'garam masala', 'ground turmeric', 'chili powder', 'paprika', 'cumin', 'cayenne pepper', 'cauliflower florets', 'vegetable broth', '28 oz can diced tomatoes', '15 oz can chickpeas, rinsed and drained', 'coconut milk', 'fresh lemon juice', 'chopped fresh cilantro leaves optional', 'basmati rice and naan bread for serving']"
Two peas and their pod,Chocolate Chip Banana Bread,https://www.twopeasandtheirpod.com/chocolate-chip-banana-bread/,15 mins,"['all-purpose flour', 'baking powder', 'baking soda', 'ground cinnamon', 'kosher salt', 'mashed bananas', 'packed brown sugar', 'large eggs', 'unsalted butter', 'pure vanilla extract', 'chocolate chips', 'turbinado sugar']"
Two peas and their pod,Tofu Scramble,https://www.twopeasandtheirpod.com/tofu-scramble/,15 mins,"['firm tofu', 'water', 'nutritional yeast', 'garlic powder', 'turmeric', 'kosher salt', 'black pepper', 'olive oil', 'small red onion', 'red bell pepper', 'packed spinach leaves', 'avocado', 'everything bagel seasoning']"
Two peas and their pod,Crispy Roasted Chickpeas,https://www.twopeasandtheirpod.com/crispy-roasted-chickpeas/,10 mins,"['can chickpeas', 'olive oil', 'kosher salt or sea salt', 'spices']"
Two peas and their pod,Garlic Bread,https://www.twopeasandtheirpod.com/garlic-bread/,5 mins,"['(1 lb) loaf french or italian bread', 'softened butter', 'large cloves garlic', 'of kosher salt', 'parmesan cheese', 'chopped fresh parsley']"
Two peas and their pod,Chicken Tikka Masala,https://www.twopeasandtheirpod.com/easy-chicken-tikka-masala/,30 mins,"['whole milk yogurt', 'lemon juice', 'cloves garlic', 'freshly grated ginger', 'garam marsala', 'chili powder', 'cumin', 'paprika', 'kosher salt', 'black pepper', 'boneless skinless chicken thighs', 'canola oil or grapeseed oil', 'unsalted butter', 'yellow onion', 'tomato paste', 'freshly grated ginger', 'garlic', 'garam masala', 'ground turmeric', 'chili powder', 'paprika', 'cumin', 'cayenne pepper', '(28 oz) can diced or crushed tomatoes', 'chicken broth', 'heavy cream', 'fresh lemon juice', 'chopped fresh cilantro leaves', 'basmati rice and naan bread']"
Two peas and their pod,Chocolate Chip Scones,https://www.twopeasandtheirpod.com/chocolate-chip-scones/,15 mins,"['all-purpose flour', 'granulated sugar', 'light brown sugar', 'baking powder', 'baking soda', 'salt', 'cold butter', 'cold heavy cream', 'large egg', 'pure vanilla extract', 'chocolate chips', 'turbinado sugar']"
Two peas and their pod,Smoky Tomato Soup,https://www.twopeasandtheirpod.com/smoky-tomato-soup/,10 mins,"['olive oil', 'medium yellow onion,', 'garlic,', 'carrot,', 'fire roasted tomatoes with juices', 'regular diced tomatoes with juices', 'jar roasted red peppers, drained and roughly chopped', 'vegetable broth', 'bay leaf', 'smoked paprika', 'cayenne pepper', 'kosher salt']"
Two peas and their pod,Trail Mix Energy Balls,https://www.twopeasandtheirpod.com/trail-mix-energy-balls/,15 mins,"['old-fashioned rolled oats', 'flaxseed meal', 'chia seeds', 'ground cinnamon', 'a pinch of sea salt', 'creamy peanut butter, plus 2 tablespoons', 'honey', 'vanilla extract', 'trail mix']"
Two peas and their pod,Honey BBQ Chicken Wings,https://www.twopeasandtheirpod.com/honey-bbq-chicken-wings/,10 mins,"['chicken wings patted dry', 'kosher salt', 'paprika', 'onion powder', 'garlic powder', 'black pepper', 'traditional bbq sauce', 'honey', 'fresh lime juice']"
Two peas and their pod,Healthy Banana Bread,https://www.twopeasandtheirpod.com/healthy-banana-bread/,15 mins,"['white whole wheat flour', 'baking soda', 'ground cinnamon', 'kosher salt', 'mashed brown bananas', 'melted and slightly cooled coconut oil', 'pure maple syrup or honey', 'plain greek yogurt', 'large egg at room temperature', 'pure vanilla extract', 'turbinado sugar optional']"
Two peas and their pod,Sheet Pan Pasta Bake with Chicken and Kale,https://www.twopeasandtheirpod.com/sheet-pan-pasta-bake/,15 mins,"['kosher salt', 'penne pasta', 'panko breadcrumbs', 'grated parmesan cheese', 'olive oil', 'garlic powder', 'italian seasoning', 'freshly ground black pepper', 'bunch curly kale', 'cherry tomatoes', 'sour cream or crã¨me fraiche', 'dijon mustard', 'shredded rotisserie chicken', 'shredded mozzarella cheese']"
Two peas and their pod,Easy Quinoa Salad,https://www.twopeasandtheirpod.com/easy-quinoa-salad/,10 mins,"['olive oil', 'minced garlic', 'lemon juice', 'golden balsamic vinegar or champagne vinegar', 'pure maple syrup or honey', 'kosher salt and black pepper', 'cold cooked quinoa', 'fresh spinach leaves', 'chopped cucumber', 'halved grape or cherry tomatoes', 'large avocado', 'green onions', 'kosher salt and black pepper']"
Two peas and their pod,Sheet Pan Balsamic Chicken,https://www.twopeasandtheirpod.com/sheet-pan-balsamic-chicken/,10 mins,"['small potatoes,', 'white mushrooms,', 'large shallot or medium onion,', 'garlic cloves,', 'sprigs fresh rosemary', 'sprigs fresh thyme', 'fine sea salt and freshly ground pepper', 'extra-virgin olive oil', 'balsamic vinegar', 'whole chicken legs or bone-in chicken thighs,']"
Two peas and their pod,Black Bean Cheese Taquitos,https://www.twopeasandtheirpod.com/black-bean-cheese-taquitos/,15 mins,"['15 oz can black beans, rinsed and drained', 'small red bell pepper', 'fresh or frozen corn', 'chopped cilantro', 'lime juice', 'green onion', 'chili powder', 'ground cumin', 'garlic powder', 'paprika', 'kosher salt and black pepper', '6-inch corn tortillas', 'shredded cheddar', 'chopped lettuce', 'sliced green onions', 'pico de gallo', 'guacamole', 'sour cream or plain greek yogurt', 'shredded cheese', 'queso fresco', 'salsa']"
Two peas and their pod,Turmeric Chickpea Vegetable Soup,https://www.twopeasandtheirpod.com/turmeric-chickpea-vegetable-soup/,10 mins,"['olive oil', 'medium yellow onion', 'carrots', 'celery ribs', 'red bell pepper', 'garlic', 'small cauliflower florets', 'bay leaf', 'grated fresh ginger', 'ground turmeric', 'kosher salt', 'paprika', 'cayenne pepper', 'vegetable broth', '15 oz can chickpeas, rinsed and drained', 'chopped kale']"
Two peas and their pod,Oatmeal Breakfast Bowls,https://www.twopeasandtheirpod.com/oatmeal-breakfast-bowls/,5 mins,"['water', 'old-fashioned rolled outs', 'ground cinnamon', 'salt', 'pure vanilla extract', 'simple truth unsweetened vanilla almond milk', 'pure maple syrup', 'simple truth almond butter', 'simple truth unsweetened coconut chips', 'simple truth chia seeds', 'mixed berries']"
Two peas and their pod,Vegan Chocolate Banana Muffins,https://www.twopeasandtheirpod.com/vegan-chocolate-banana-muffins/,15 mins,"['white whole wheat flour', 'granulated sugar', 'dutch processed cocoa', 'baking soda', 'baking powder', 'salt', 'ripe bananas,', 'coconut oil,', 'unsweetened vanilla almond milk', 'vanilla extract', 'vegan mini chocolate chips,']"
Two peas and their pod,Roasted Broccoli Quinoa Salad,https://www.twopeasandtheirpod.com/roasted-broccoli-quinoa-salad/,5 mins,"['quinoa', 'water', 'heaping cups roasted broccoli', 'roughly chopped spinach', 'green onion', 'olive oil', 'juice of 1 lemon', 'chopped pistachios', 'crumbled feta cheese', 'salt and black pepper']"
Two peas and their pod,Secret Ingredient Healthy Smoothie,https://www.twopeasandtheirpod.com/secret-ingredient-healthy-smoothie/,5 mins,"['unsweetened vanilla almond milk', 'banana', 'frozen blueberries', 'frozen cauliflower florets', 'packed spinach leaves', 'chia seeds', 'ground flaxseed', 'scoop vanilla protein powder']"
Two peas and their pod,Cheesy Ham and Potato Soup,https://www.twopeasandtheirpod.com/cheesy-ham-and-potato-soup/,10 mins,"['olive oil', 'small\xa0yellow onion', 'garlic', 'washed', '14 ounce cans chicken or vegetable broth', 'unsalted butter', 'all-purpose flour', 'milk', 'shredded sharp cheddar cheese', 'diced leftover ham', 'salt and black pepper', 'sliced green onions']"
Two peas and their pod,Cinnamon Raisin French Toast,https://www.twopeasandtheirpod.com/cinnamon-raisin-french-toast/,5 mins,"['large eggs', 'milk', 'vanilla extract', 'ground cinnamon', ""dave's killer bread raisin' the roof! bread"", 'unsalted butter', 'cinnamon sugar']"
Two peas and their pod,Brown Butter Salted Caramel Snickerdoodles,https://www.twopeasandtheirpod.com/brown-butter-salted-caramel-snickerdoodles/,15 mins,"['all-purpose flour', 'baking soda', 'cream of tartar', 'ground cinnamon', 'sea salt', 'unsalted butter', 'brown sugar', 'granulated sugar', 'large egg', 'egg yolk', 'vanilla extract', 'plain greek yogurt', 'cut in half', 'flaked sea salt', 'granulated sugar', 'ground cinnamon']"
Two peas and their pod,3-Ingredient White Chocolate Peppermint Pretzels,https://www.twopeasandtheirpod.com/white-chocolate-peppermint-pretzels/,15 mins,"['pretzel crisps', 'white chocolate melting wafers', 'crushed candy canes']"
Two peas and their pod,Caprese Breakfast Casserole,https://www.twopeasandtheirpod.com/caprese-breakfast-casserole/,10 mins,"['olive oil', 'yellow onion', 'garlic', 'large eggs', 'milk', 'shredded mozzarella cheese', 'halved grape tomatoes', 'roughly chopped basil', 'kosher salt', 'black pepper']"
Two peas and their pod,Easy Cheese Ball,https://www.twopeasandtheirpod.com/easy-cheese-ball/,10 mins,"['cream cheese,', 'shredded white sharp cheddar cheese', 'garlic powder', 'worcestershire sauce', 'green onions,', 'a few dashes of hot sauce', 'finely chopped pecans', 'crackers,']"
Two peas and their pod,Brown Butter Ginger Molasses Blondies,https://www.twopeasandtheirpod.com/brown-butter-ginger-molasses-blondies/,15 mins,"['all-purpose flour', 'baking powder', 'salt', 'ground ginger', 'ground cinnamon', 'ground cloves', 'nutmeg', 'unsalted butter', 'packed light brown sugar', 'large egg', 'large egg yolk', 'vanilla extract', 'molasses', 'sparkling sugar']"
Two peas and their pod,Peppermint Flourless Chocolate Cake,https://www.twopeasandtheirpod.com/peppermint-flourless-chocolate-cake/,15 mins,"['semisweet chocolate chips or chopped chocolate', 'unsalted butter', 'granulated sugar', 'salt', 'vanilla extract', 'peppermint extract', 'large eggs', 'dutch process cocoa powder', 'semisweet chocolate chips or chopped chocolate', 'heavy cream', 'crushed peppermint candy or candy canes']"
Two peas and their pod,Oreo Balls,https://www.twopeasandtheirpod.com/oreo-balls/,5 mins,"['oreo cookies', 'cream cheese', 'chocolate melting wafers or candy coating', 'white chocolate melting wafers or candy coating', 'for decorating: melted chocolate, oreo crumbs, sprinkles, crushed peppermint, or chopped nuts, if desired']"
Two peas and their pod,Peppermint Bark Chocolate Chip Cookies,https://www.twopeasandtheirpod.com/peppermint-bark-chocolate-chip-cookies/,20 mins,"['all-purpose flour', 'baking powder', 'baking soda', 'sea salt', 'unsalted butter', 'light brown sugar', 'granulated sugar', 'large eggs', 'pure vanilla extract', 'chopped peppermint bark', 'semi-sweet chocolate chips', 'flaked sea salt, for sprinkling on cookies']"
Two peas and their pod,Puppy Chow,https://www.twopeasandtheirpod.com/puppy-chow/,5 mins,"['semisweet chocolate chips', 'creamy peanut butter', 'unsalted butter', 'vanilla extract', 'rice chex cereal', 'powdered sugar']"
Two peas and their pod,Cranberry Almond Bread,https://www.twopeasandtheirpod.com/cranberry-almond-bread/,15 mins,"['all-purpose flour', 'brown sugar', 'ground cinnamon', 'cold butter', 'kroger sliced almonds', 'all-purpose flour', 'baking soda', 'salt', 'ground cinnamon', 'packed light brown sugar', 'granulated sugar', 'large egg', 'simple truth unsweetened vanilla almond milk or buttermilk', 'canola oil or vegetable oil', 'kroger almond extract', 'pure vanilla extract', 'roughly chopped fresh cranberries', 'confectionersâ€™ sugar', 'kroger almond extract', 'simple truth unsweetened vanilla almond milk']"
Two peas and their pod,5-Ingredient Skillet Gnocchi,https://www.twopeasandtheirpod.com/5-ingredient-skillet-gnocchi/,5 mins,"['olive oil', 'garlic', 'delallo marinara sauce', 'delallo gnocchi', 'salt and black pepper', 'fresh mozzarella cheese', 'chopped basil']"
Two peas and their pod,Caramelized Onion Dip,https://www.twopeasandtheirpod.com/caramelized-onion-dip/,10 mins,"['medium yellow onions', 'salted butter', 'olive oil', 'kosher salt', 'granulated sugar', 'small sprigs fresh thyme', 'balsamic vinegar', 'sour cream or plain greek yogurt', 'garlic powder', 'salt and black pepper', 'kettle brand chips']"
Two peas and their pod,Wild Rice Stuffing,https://www.twopeasandtheirpod.com/wild-rice-stuffing/,15 mins,"['wild rice blend', 'medium butternut squash', 'olive oil', 'vegetable broth', 'yellow or red onion', 'celery ribs', 'mushrooms', 'garlic', 'chopped fresh thyme', 'chopped fresh sage', 'dried cranberries', 'roughly chopped pecans', 'kosher salt and black pepper']"
Two peas and their pod,Shaved Brussels Sprouts Salad,https://www.twopeasandtheirpod.com/shaved-brussels-sprouts-salad/,15 mins,"['olive oil', 'fresh lemon juice', 'apple cider vinegar', 'pure maple syrup', 'dijon mustard', 'garlic', 'kosher salt and black pepper', 'brussels sprouts', 'large honeycrisp apple', 'dried cranberries', 'sunflower seeds', 'shredded or shaved parmesan cheese', 'kosher salt and black pepper']"
Two peas and their pod,Mashed Cauliflower,https://www.twopeasandtheirpod.com/mashed-cauliflower/,5 mins,"['large head cauliflower', 'olive oil', 'garlic', 'salted butter', 'minced fresh herbs', 'kosher salt and black pepper']"
Two peas and their pod,Salted Caramel Pumpkin Pie,https://www.twopeasandtheirpod.com/salted-caramel-pumpkin-pie/,30 mins,"['pie crust', '15 ounce can pumpkin', 'packed light brown sugar', 'eggs', 'salt', 'ground cinnamon', 'ground ginger', 'nutmeg', 'ground cloves', 'pure vanilla extract', 'heavy cream', 'salted caramel sauce']"
Two peas and their pod,Honey Lime Roasted Brussels Sprouts with Avocado,https://www.twopeasandtheirpod.com/honey-lime-roasted-brussels-sprouts/,15 mins,"['brussels sprouts', 'olive oil', 'kosher salt and black pepper', 'olive oil', 'lime juice', 'honey', 'dijon mustard', 'garlic', 'kosher salt and black pepper', 'pepitas', 'cayenne pepper', 'kosher salt', 'avocado', 'chopped cilantro', 'cotija cheese']"
Two peas and their pod,Chocolate Peanut Butter Cookies,https://www.twopeasandtheirpod.com/chocolate-peanut-butter-cookies/,15 mins,"['all-purpose flour', 'cocoa powder', 'baking soda', 'sea salt', 'unsalted butter', 'granulated sugar', 'packed light brown sugar', 'large eggs', 'vanilla extract', 'chopped peanut butter cups', 'peanut butter chips', 'semi-sweet chocolate chips', 'sea salt', 'additional chopped peanut butter cups']"
Two peas and their pod,Brown Butter Pumpkin Chocolate Chunk Bars,https://www.twopeasandtheirpod.com/brown-butter-pumpkin-chocolate-chunk-bars/,10 mins,"['kroger unsalted butter', 'all-purpose flour', 'baking soda', 'kosher salt', 'private selection ground cinnamon', 'private selection ground ginger', 'private selection ground nutmeg', 'private selection ground cloves', 'packed light brown sugar', 'granulated sugar', 'large egg', 'large egg yolk', 'kroger pumpkin', 'pure vanilla extract', '10 oz bag private selection chocolate chunks (1 ¾ cups)', 'sea salt flakes']"
Two peas and their pod,Chocolate Lover’s Chocolate Chip Cookie Recipe,https://www.twopeasandtheirpod.com/chocolate-lovers-chocolate-chip-cookies/,15 mins,"['all-purpose flour', 'baking powder', 'baking soda', 'sea salt', 'unsalted butter', 'light brown sugar', 'granulated sugar', 'large eggs', 'pure vanilla extract', 'chocolate chunks', 'chocolate chips', 'grated chocolate', 'extra sea salt for sprinkling on cookies']"
Two peas and their pod,Pumpkin Baked Oatmeal,https://www.twopeasandtheirpod.com/pumpkin-baked-oatmeal/,10 mins,"['quaker old fashioned oats', 'light brown sugar', 'salt', 'baking powder', 'pumpkin pie spice', 'milk', 'pure pumpkin', 'pure maple syrup', 'large egg', 'melted butter', 'vanilla extract', 'dried cranberries']"
