Blog,Recipe,Link,Time,Ingredients
Chelseas Messy Apron,Gluten Free Banana Pancakes,https://www.chelseasmessyapron.com/flourless-healthy-chocolate-chip-oatmeal-cookie-pancakes/,35 minutes,"['vanilla flavored (full fat) greek yogurt', 'unsweetened vanilla almond milk', 'egg', 'vanilla extract', 'overly ripe banana', 'melted coconut oil', 'old-fashioned oats', 'oat flour', 'light brown sugar,', 'baking powder', 'baking soda', 'ground cinnamon', 'salt', 'dark chocolate chips', 'optional: top with maple syrup, peanut butter, etc. -- whatever you like on your pancakes!']"
Chelseas Messy Apron,Small Batch Chocolate Chip Cookies,https://www.chelseasmessyapron.com/easiest-half-batch-chocolate-chip-cookies-one-bowl-no-mixer-required/,1 hour 20 minutes,"['salted butter', 'light brown sugar,', 'white sugar', 'pure vanilla extract', 'egg yolk', 'baking soda', 'white all-purpose flour', 'chopped chocolate bar + 2 (25g) tablespoons chocolate chips']"
Chelseas Messy Apron,Cheesecake Overnight Oats,https://www.chelseasmessyapron.com/peanut-butter-cheesecake-overnight-oats/,1 hour 5 minutes,"['creamy peanut butter', 'vanilla extract,', 'plain cream cheese (from a tub)', 'pinch of salt', 'unsweetened vanilla almond milk', 'vanilla greek yogurt', 'old-fashioned oats', 'maple syrup', 'optional toppings: additional peanut butter, miniature chocolate chips', 'vanilla extract,', 'plain cream cheese (from a tub),', 'unsweetened vanilla almond milk', 'vanilla greek yogurt', 'old fashioned oats', 'maple syrup', 'ripe, fresh strawberries,', 'optional toppings: additional fresh strawberries, 1/2 tablespoon coarsely chopped white chocolate, 1 tablespoon broken up graham cracker']"
Chelseas Messy Apron,Creamy Chicken Tortellini Soup,https://www.chelseasmessyapron.com/creamy-chicken-tortellini-soup/,30 minutes,"['olive oil', 'unsalted butter,', 'yellow onion', 'carrot,', 'celery,', 'pepper,', 'finely minced garlic', 'white flour', 'dried thyme, dried oregano', 'italian seasoning', 'ground cayenne pepper,', 'fine sea salt and freshly cracked pepper', 'chicken broth', 'milk', 'frozen corn', 'shredded rotisserie chicken', 'freshly grated sharp cheddar cheese', 'refrigerated tortellini', 'optional: fresh thyme and/or 3 tablespoons finely minced fresh parsley']"
Chelseas Messy Apron,Healthy Pumpkin Muffins,https://www.chelseasmessyapron.com/skinny-healthy-pumpkin-chocolate-chip-muffins/,37 minutes,"['canned pumpkin', 'honey', 'light brown sugar', 'vanilla extract', 'egg', 'salt', 'baking soda', 'baking powder', 'cinnamon', 'nutmeg', 'pumpkin pie spice', 'oat flour', 'dark chocolate chips']"
Chelseas Messy Apron,Chocolate Peanut Butter Muffins,https://www.chelseasmessyapron.com/skinny-double-chocolate-peanut-butter-muffins/,45 minutes,"['cocoa powder', 'oat flour', 'baking soda', 'baking powder', 'salt', 'brown sugar,', 'creamy peanut butter', 'unsweetened applesauce', 'vanilla greek yogurt', 'vanilla extract', 'honey', 'large egg', 'dark chocolate chips']"
Chelseas Messy Apron,Quinoa Apple Salad,https://www.chelseasmessyapron.com/apple-pistachio-quinoa-salad/,40 minutes,"['tri-colored or plain quinoa', 'chicken broth, veggie broth, or water', 'baby spinach', 'large apple', 'large pear', 'lemon juice', 'shelled, roasted, and salted pistachios', 'dried cranberries', 'freshly squeezed lemon juice', 'lemon zest', 'onion powder', 'dijon mustard', 'fine sea salt', 'white sugar', 'olive oil or vegetable oil', 'poppy seeds']"
Chelseas Messy Apron,Overnight Oats,https://www.chelseasmessyapron.com/overnight-oats/,55 minutes,"['old-fashioned oats', 'honey vanilla greek yogurt', 'unsweetend vanilla almond milk,', 'pure maple syrup', 'vanilla extract', 'ground cinnamon,', 'fine sea salt', 'optional toppings: swirl of almond or peanut butter, miniature chocolate chips, fresh berries']"
Chelseas Messy Apron,S’mores Pizookie,https://www.chelseasmessyapron.com/deep-dish-skillet-smores/,45 minutes,"['unsalted butter,', 'white granulated sugar', 'light brown sugar,', 'vanilla extract', 'egg', 'white all-purpose flour', 'baking soda', 'fine sea salt', 'milk, dark, or semi-sweet chocolate chips', 'graham crackers,', 'miniature marshmallows']"
Chelseas Messy Apron,Peanut Butter Rice Krispie Treats,https://www.chelseasmessyapron.com/peanut-butter-cup-rice-krispies-treats-video/,55 minutes,"['rice krispies cereal', 'unsalted butter', 'light brown sugar,', 'heavy cream', 'creamy peanut butter,', 'mini marshmallows,', 'pinch of fine sea salt', 'vanilla extract', ""mini reese's cups"", 'milk chocolate chips']"
Chelseas Messy Apron,Pumpkin Overnight Oats,https://www.chelseasmessyapron.com/pumpkin-overnight-oats/,1 hour 10 minutes,"['slow-roasted creamy almond butter', 'vanilla extract', 'maple syrup, agave or honey', 'canned pumpkin', 'unsweetened vanilla almond milk', 'old-fashioned oats', 'ground cinnamon', 'pumpkin pie spice', 'pinch of salt', 'dark or milk chocolate chips']"
Chelseas Messy Apron,Brownie Batter Overnight Oats,https://www.chelseasmessyapron.com/double-chocolate-brownie-batter-overnight-oats/,10 minutes,"['creamy almond butter', 'honey vanilla greek yogurt', 'chocolate almond milk', 'old fashioned oats', 'special dark cocoa powder', 'vanilla extract', 'pinch of salt', 'maple syrup', 'optional: mini dark chocolate chips']"
Chelseas Messy Apron,Peanut Butter Cookie Overnight Oats,https://www.chelseasmessyapron.com/peanut-butter-chocolate-chip-oatmeal-cookie-overnight-oats/,1 hour 10 minutes,"['creamy peanut butter', 'vanilla extract', 'greek vanilla yogurt', 'unsweetened vanilla almond milk', 'old-fashioned oats', 'maple syrup or honey', 'pinch of salt', 'pinch of cinnamon', 'optional toppings: cookies (see below), miniature chocolate chips, drizzle of peanut butter', 'oat flour', 'honey', 'peanut butter', 'old-fashioned oats', 'miniature chocolate chips']"
Chelseas Messy Apron,Chocolate Almond Overnight Oats,https://www.chelseasmessyapron.com/chocolate-covered-almond-overnight-oats/,1 hour 5 minutes,"['creamy slow-roasted almond butter', 'honey vanilla greek yogurt', 'chocolate almond milk', 'old-fashioned oats', 'vanilla extract,', 'pinch of salt', 'maple syrup or honey', 'special dark cocoa powder', 'optional: cocoa roasted almonds, dark chocolate chips/chunks, swirl of almond butter']"
Chelseas Messy Apron,Overnight Steel-Cut Oatmeal,https://www.chelseasmessyapron.com/slow-cooker-overnight-quinoa-and-oats/,8 hours 15 minutes,"['steel-cut oatmeal', 'white quinoa', 'unsweetened vanilla almond milk', 'brown sugar', 'real maple syrup', 'salt', 'vanilla extract', 'optional: 1/4 teaspoon ground cinnamon, fresh berries, a splash of milk, additional sugar for topping']"
Chelseas Messy Apron,Sheet Pan Quinoa Pilaf,https://www.chelseasmessyapron.com/sheet-pan-quinoa-pilaf/,1 hour 10 minutes,"['red beets,', 'sweet potatoes', 'red onion,', 'extra virgin olive oil, fine sea salt, and pepper,', 'chickpeas,', 'microwave packet quinoa', 'dried tart cherries (or dried cranberries)', 'sliced almonds', 'optional: goat or feta cheese, fresh parsley, 1 large hass avocado, diced', 'minced garlic', 'balsamic vinegar', 'clementines (or 1 orange)', 'honey', 'dijon mustard', 'extra virgin olive oil']"
Chelseas Messy Apron,Strawberry Poppy Seed Salad,https://www.chelseasmessyapron.com/strawberry-avocado-salad/,20 minutes,"['sliced or slivered almonds', 'white granulated sugar', 'full fat mayonnaise', 'whole milk, heavy cream, white granulated sugar', 'apple cider vinegar', 'lemon zest', 'pinch of salt and pepper', 'poppy seeds', 'baby spinach or mixed greens', 'strawberries,', 'ripe large avocado', 'crumbled feta cheese']"
Chelseas Messy Apron,Oreo Ice Cream Cake,https://www.chelseasmessyapron.com/cookies-and-cream-ice-cream-bars/,3 hours 20 minutes,"['oreos', 'unsalted butter,', 'hot fudge', 'cookies and cream ice cream', 'whipped cream', 'optional: 3-4 additional oreos']"
Chelseas Messy Apron,Small Batch Oatmeal Cookies,https://www.chelseasmessyapron.com/single-serving-size-oatmeal-chocolate-chip-cookies/,30 minutes,"['light brown sugar,', 'white sugar', 'unsalted butter,', 'vanilla,', 'large egg yolk', 'old-fashioned oats', 'fine sea salt', 'ground cinnamon,', 'baking powder', 'baking soda', 'white all-purpose flour', 'milk chocolate chips']"
Chelseas Messy Apron,Cookie Brownie Bars,https://www.chelseasmessyapron.com/caramel-brownie-cookie-bars/,55 minutes,"['fudge brownie mix + ingredients called for', 'unwrapped soft caramels', 'heavy cream', 'milk chocolate chips', 'unsalted butter', 'white flour', 'old fashioned oats', 'brown sugar', 'baking soda', 'fine sea salt', 'vanilla extract']"
Chelseas Messy Apron,Greek Pasta Salad,https://www.chelseasmessyapron.com/greek-pasta-salad/,30 minutes,"['pasta', 'halved and pitted kalamata olives', 'red onion', 'english or persian cucumbers', 'cherry tomatoes,', 'green bell pepper', 'parsley', 'feta cheese', 'olive oil', 'lemon juice, honey, and dijon mustard', 'minced garlic', 'dried oregano', 'salt + 1/2 teaspoon black pepper', 'red wine vinegar']"
Chelseas Messy Apron,Tex Mex Quinoa,https://www.chelseasmessyapron.com/slow-cooker-tex-mex-qunioa-casserole/,2 hours 50 minutes,"['white quinoa,', 'sweet bell pepper,', 'poblano chili pepper', 'black beans,', 'fire-roasted diced tomatoes,', 'frozen corn', 'minced garlic', 'yellow onion,', 'ground chili powder', 'ground cumin', 'garlic powder, onion powder, paprika', 'salt and pepper', 'chicken or vegetable broth', 'cilantro,', 'fresh lime juice', 'freshly grated pepper-jack cheese', 'optional: additional cilantro, diced avocado, diced cherry tomatoes, additional lime wedges']"
Chelseas Messy Apron,Buddha Bowl,https://www.chelseasmessyapron.com/buddha-bowl/,1 hour,"['ground cumin, ground paprika, ground turmeric', 'yellow curry powder, garlic powder', 'red pepper flakes,', 'fine sea salt and freshly cracked pepper', 'head cauliflower,', 'red onion,', 'sweet potatoes,', 'chickpeas (garbanzo beans),', 'olive oil,', 'uncooked quinoa', 'vegetable broth (or water)', 'optional: 1 lemon, 1-2 avocados, chopped or thinly sliced', 'coarsely chopped kale,', 'packed italian parsley', 'freshly squeezed lime juice, roasted and salted cashews, water', 'minced garlic', 'honey', 'olive oil']"
Chelseas Messy Apron,Gluten Free Apple Muffins,https://www.chelseasmessyapron.com/healthy-flourless-almond-apple-muffins/,31 minutes,"['unsweetened applesauce', 'roasted and salted almond butter', 'honey', 'vanilla extract', 'brown sugar,', 'large egg', 'fine sea salt', 'baking soda', 'baking powder', 'oat flour', 'old-fashioned oats', 'chopped tart apple', 'lemon juice', 'ground cinnamon', 'finely chopped pecans,']"
Chelseas Messy Apron,Butternut Squash Wild Rice Pilaf,https://www.chelseasmessyapron.com/butternut-squash-wild-rice-pilaf/,1 hour 2 minutes,"['butternut squash', 'red onion', 'pure maple syrup', 'olive oil, fine sea salt, and pepper', 'dried parsley', 'dried thyme', 'smoked chicken sausage,', 'pre-cooked wild rice pilaf', 'halved brussels sprouts', 'coarsely chopped pecans', 'sweetened dried cranberries', 'optional: goat or feta cheese and fresh herbs (we like green onions and flat-leaf italian parsley best!)', 'juice of clementine (or orange)', 'white wine vinegar', 'dijon mustard', 'pure maple syrup', 'olive oil']"
Chelseas Messy Apron,"Cheesy Chicken, Broccoli and Rice",https://www.chelseasmessyapron.com/cheesy-chicken-broccoli-rice/,35 minutes,"['chopped broccoli', 'yellow onion,', 'smoked italian chicken sausage', 'ready rice/microwaveable packaged rice,8.8 oz each', 'extra virgin olive oil', 'garlic powder, italian seasoning', 'onion powder', 'chicken bouillon powder', 'fine sea salt and pepper', 'cheddar cheese,', 'optional: fresh parsley']"
Chelseas Messy Apron,Quinoa and Almond Salad,https://www.chelseasmessyapron.com/easy-almond-apple-quinoa-salad/,25 minutes,"['quinoa', 'chicken broth', 'sliced almonds', 'shelled sunflower seeds', 'fresh baby spinach,', 'dried cranberries', 'granny smith or fuji apple', 'lemon juice', 'optional: fresh, ripe avocado', 'optional: handful of feta cheese (add to personal preference)', 'store-bought raspberry walnut vinaigrette or recipe below:', 'red wine vinegar', 'white sugar', 'fresh, ripe raspberries', 'dijon mustard', 'fine sea salt', 'olive oil', 'poppy seeds']"
Chelseas Messy Apron,Honey Whole Wheat Bread,https://www.chelseasmessyapron.com/honey-whole-wheat-bread/,2 hours 50 minutes,"['warm whole milk', 'warm water', 'active dry yeast', 'white granulated sugar', 'honey', 'whole wheat flour', 'bread flour', 'fine sea salt', 'melted butter', 'olive oil', 'optional: additional 1-2 tablespoons butter for topping loaves with after baking']"
Chelseas Messy Apron,Blackberry Salad,https://www.chelseasmessyapron.com/pear-blackberry-salad/,25 minutes,"['spring lettuce mix', 'fresh blackberries', 'anjou pears,', 'chopped candied pecans (recipe for a full batch below)', 'crumbled goat or feta cheese', 'regular (full fat) mayo', 'whole milk, heavy cream, white granulated sugar', 'apple cider vinegar', 'lemon zest', 'pinch of sea salt', 'poppy seeds', 'white sugar', 'ground cinnamon', 'fine sea salt', 'egg white', 'vanilla extract', 'water', 'pecan halves']"
Chelseas Messy Apron,Pasta Salad,https://www.chelseasmessyapron.com/corn-zucchini-and-avocado-pasta-salad/,27 minutes,"['zesty italian dressing', 'dry italian dressing seasoning mix', 'rotini pasta', 'corns on the cob', 'zucchinis,', 'cherry tomatoes,', 'avocado,', 'lemon juice,', 'salt and pepper to taste', 'optional: 3-4 tablespoons parmesan cheese, handful of fresh basil, thinly sliced']"
Chelseas Messy Apron,Dried Tart Cherry Sweet Snack Mix,https://www.chelseasmessyapron.com/snack-mix/,28 minutes,"['rice chex cereal', 'corn chex cereal', 'mixed nuts', 'unsalted butter,', 'light brown sugar,', 'light corn syrup', 'baking soda', 'fine sea salt', 'granulated sugar', 'ground cinnamon', 'dried montmorency tart cherries', 'yogurt covered pretzels,']"
Chelseas Messy Apron,Chicken Parm Stuffed Shells,https://www.chelseasmessyapron.com/chicken-parmesan-stuffed-shells/,1 hour 15 minutes,"['jumbo pasta shells', 'fine sea salt and freshly cracked pepper', 'cooked and chopped crispy chicken', 'whole milk ricotta cheese', 'freshly grated mozzarella cheese,', 'egg', 'freshly grated parmesan cheese', 'fresh basil,', 'dried oregano, dried thyme, dried parsley', 'finely minced garlic', ""rao's marinara sauce,"", 'olive oil', 'panko bread crumbs']"
Chelseas Messy Apron,Muesli,https://www.chelseasmessyapron.com/muesli/,29 minutes,"['old fashioned oats', 'sliced almonds', 'coarsely chopped pecans', 'pepitas', 'unsweetened coconut flakes', 'fine sea salt', 'ground cinnamon', 'pure maple syrup', 'melted coconut oil', 'pure vanilla extract', 'coarsely chopped dried tart cherries', 'coarsely chopped dried mango', 'optional: serve with milk of choice or yogurt of choice and, if desired, fresh berries']"
Chelseas Messy Apron,Jamba Juice Strawberry Wild,https://www.chelseasmessyapron.com/dairy-free-strawberry-smoothie/,10 minutes,"['apple juice', 'vanilla frozen yogurt', 'frozen strawberries', 'frozen bananas', 'ice', 'optional: fresh strawberries for garnish']"
Chelseas Messy Apron,Hobo Foil Packets,https://www.chelseasmessyapron.com/hobo-foil-packets/,55 minutes,"['smoked beef and pork sausage,', 'thinly sliced yukon gold potatoes', 'thinly sliced carrots', 'thinly sliced yellow onion', 'olive oil', 'italian seasoning, dried basil, dried parsley', 'garlic powder', 'paprika', 'dried thyme', 'unsalted butter,', 'serve with: ketchup, fresh herbs (optional)']"
Chelseas Messy Apron,Chicken Spinach Salad,https://www.chelseasmessyapron.com/almond-berry-and-chicken-spinach-salad/,30 minutes,"['boneless skinless chicken breast', 'baby spinach', 'fresh blueberries', 'fresh strawberries', 'clementine or mandarin oranges', 'feta cheese', 'sliced almonds', 'salt and pepper', 'olive oil', 'balsamic vinegar', 'dijon mustard', 'honey']"
Chelseas Messy Apron,Pumpkin Snickerdoodles,https://www.chelseasmessyapron.com/best-pumpkin-snickerdoodles/,1 hour 24 minutes,"['unsalted butter', 'white sugar', 'dark brown sugar', 'solid-pack pumpkin', 'pure vanilla extract', 'all-purpose white flour', 'cream of tartar', 'fine sea salt', 'baking soda', 'ground cinnamon', 'nutmeg, ground cloves', 'allspice', 'pumpkin pie spice', 'white sugar', 'pumpkin pie spice']"
Chelseas Messy Apron,Corn Salad,https://www.chelseasmessyapron.com/grilled-bacon-corn-salad/,32 minutes,"['fresh corn', 'cherry tomatoes,', 'thinly sliced green onions', 'english cucumber,', 'diced cilantro', 'diced basil', 'diced flat leaf italian parsley', 'diced jalapeno', 'avocado,', 'feta cheese', 'lime', 'olive oil', 'red wine vinegar', 'each: chili powder, ground cumin, paprika', 'honey', 'fine sea salt and freshly cracked pepper']"
Chelseas Messy Apron,Mexican Chickpeas,https://www.chelseasmessyapron.com/mexican-chickpeas/,40 minutes,"['chickpeas (also called garbanzo beans),', 'extra virgin olive oil', 'ground chili powder', 'ground cumin, paprika', 'onion powder, garlic powder, dried oregano', 'fine sea salt and pepper', 'fresh lime juice + 1/2 teaspoon zest', 'garlic', 'lightly packed cilantro', 'chopped jalapeño,', 'sour cream', 'extra virgin olive oil', 'honey', 'cooked quinoa', ""1 large, ripe hass avocado, if making lettuce wraps you'll need 1 head boston lettuce"", 'optional: fresh limes, fresh cilantro']"
Chelseas Messy Apron,Chai Smoothie,https://www.chelseasmessyapron.com/chai-smoothie/,10 minutes,"['milk', 'frozen banana coins', 'old-fashioned oats', 'dry roasted and lightly salted almond butter', 'vanilla protein powder', 'vanilla extract', 'ground cinnamon', 'ground ginger, ground cardamom', 'ground nutmeg', 'ground cloves', 'very tiny pinch of fine sea salt', 'ice cubes (~1 cup)']"
Chelseas Messy Apron,Fry Sauce,https://www.chelseasmessyapron.com/roasted-garlic-parmesan-red-potatoes-with-homemade-fry-sauce/,10 minutes,"['good quality mayonnaise', 'good quality ketchup', 'pickle relish', 'worcestershire sauce', 'paprika', 'salt']"
Chelseas Messy Apron,Mediterranean Tuna Salad,https://www.chelseasmessyapron.com/mediterranean-tuna-orzo-salad/,44 minutes,"['red wine vinegar', 'dijon mustard', 'dried oregano', 'garlic,', 'extra virgin olive oil', 'lemon juice + 1/2 teaspoon lemon zest', 'honey', 'fine sea salt and pepper', 'orzo pasta', 'tuna', 'diced (jarred) roasted red bell peppers,', 'drained and coarsely chopped kalamata olives', 'chopped flat leaf italian parsley', 'diced red onion', 'chopped cucumber', 'crumbled feta cheese']"
Chelseas Messy Apron,Chicken Stroganoff,https://www.chelseasmessyapron.com/crockpot-chicken-stroganoff-no-cream-of-soups/,40 minutes,"['boneless skinless chicken breasts', 'italian seasoning and roasted garlic powder', 'paprika', 'fine sea salt and freshly cracked pepper', 'olive oil', 'diced yellow onion,', 'minced garlic', 'sliced crimini mushrooms', 'unsalted butter', 'white all-purpose flour', 'tomato paste', 'chicken broth', 'heavy cream', 'sour cream', 'dijon mustard', 'wide ribbon noodles or egg noodles', 'freshly chopped italian parsley (optional)']"
Chelseas Messy Apron,Autumn Crunch Pasta Salad,https://www.chelseasmessyapron.com/autumn-crunch-pasta-salad/,30 minutes,"['fresh spinach', 'dry small pasta', 'chopped celery', 'granny smith apple,', 'lemon juice', 'drained mandarin oranges', 'dried cranberries', 'pecans,', 'optional: feta cheese', 'apple cider vinegar, white wine vinegar', 'white sugar', 'paprika & onion powder', 'olive oil', 'poppyseeds', 'fine sea salt and freshly cracked pepper']"
Chelseas Messy Apron,Pesto and Sausage (in Foil Packs!),https://www.chelseasmessyapron.com/pesto-and-sausage/,50 minutes,"['italian style chicken sausage,', 'baby red potatoes,', 'green beans,', 'corn on the cob,', 'oil', 'sun-dried julienne-cut tomatoes packed in oil', 'unsalted butter,', 'fresh basil pesto,', 'optional: fresh basil, freshly grated parmesan cheese', 'paprika', 'dried parsley', 'italian seasoning', 'garlic powder and onion powder', 'salt and pepper']"
Chelseas Messy Apron,Black Bean Tacos,https://www.chelseasmessyapron.com/black-bean-tacos/,40 minutes,"['fully ripe avocado', 'packed cilantro', 'lime', 'orange', 'minced garlic', 'honey', 'jalapeño pepper,', 'fine sea salt and freshly cracked pepper', 'water', 'olive oil', 'diced yellow onion', 'minced garlic', 'ground cumin', 'ground chili powder and paprika', 'black beans,', 'vegetable broth or stock', 'small corn or flour tortillas', 'green cabbage', 'queso cotija cheese and lime wedges,', 'optional: additional cilantro, additional jalapeños']"
Chelseas Messy Apron,Mummy Cookies,https://www.chelseasmessyapron.com/mummy-milanos/,30 minutes,"['double chocolate milano cookies', 'white chocolate chips', 'vegetable oil', 'black pearl sprinkles']"
Chelseas Messy Apron,Italian Chopped Salad (CPK Copycat),https://www.chelseasmessyapron.com/italian-chopped-salad/,30 minutes,"['romaine lettuce', 'chickpeas (also called garbanzo beans),', 'heirloom cherry tomatoes,', 'very thinly sliced red onion', 'chopped salami', 'chopped ham', 'fresh mozzarella pearls,', 'thinly sliced pepperoncini', 'fresh basil leaves', 'freshly squeezed lemon juice', 'dijon mustard', 'red wine vinegar', 'white sugar', 'dried oregano', 'dried parsley', 'garlic', 'olive oil', 'salt and pepper']"
Chelseas Messy Apron,Chocolate Protein Balls,https://www.chelseasmessyapron.com/cocoa-almond-energy-bites/,35 minutes,"['old fashioned or quick oats', 'dry roasted and lightly salted almonds', 'unsweetened dutch process cocoa powder', 'vanilla extract', 'honey,', 'almond butter', 'miniature chocolate chips']"
Chelseas Messy Apron,Butter Chicken,https://www.chelseasmessyapron.com/butter-chicken/,1 hour 30 minutes,"['ground cumin, garam masala', 'ground turmeric', 'paprika', 'finely minced garlic, finely minced ginger', 'cayenne pepper', 'boneless skinless chicken thighs', 'full fat plain greek yogurt', 'lemon juice', 'fine sea salt', 'unsalted butter', 'finely diced yellow onion (1 large onion)', 'tomato paste', 'fire-roasted crushed tomatoes', 'heavy cream', 'white sugar', 'serve with: cooked basmati rice and fresh cilantro', 'optional serve with: pita bread, flatbread, roti, or  naan bread']"
Chelseas Messy Apron,Banana Chocolate Chip Cake,https://www.chelseasmessyapron.com/banana-chocolate-chip-layer-cake/,3 hours 15 minutes,"['very ripe bananas,', 'lemon juice', 'unsalted butter,', 'granulated white sugar', 'tightly packed dark brown sugar', 'full-fat sour cream or full-fat honey vanilla greek yogurt', 'pure vanilla extract', 'large eggs,', 'white, all-purpose flour', 'baking powder', 'baking soda', 'fine sea salt', 'ground cinnamon', 'miniature chocolate chips', 'buttermilk,', 'unsalted butter,', 'powdered sugar', 'dutch-process cocoa powder', 'heavy cream', 'vanilla extract', 'fine sea salt', 'optional: additional miniature chocolate chips for decorating']"
Chelseas Messy Apron,DoubleTree® Cookies,https://www.chelseasmessyapron.com/doubletree-cookies/,40 minutes,"['unsalted butter,', 'white granulated sugar', 'light brown sugar ,', 'eggs', 'vanilla extract', 'white, all-purpose flour', 'old fashioned oats', 'baking soda', 'fine sea salt', 'ground cinnamon', 'semi-sweet chocolate chips', 'milk chocolate chips', 'chopped walnuts']"
Chelseas Messy Apron,Mandarin Orange Salad,https://www.chelseasmessyapron.com/orange-apple-salad-with-an-orange-poppyseed-dressing/,25 minutes,"['sliced almonds', 'white granulated sugar', 'mixed green lettuce or fresh spinach', 'mandarin oranges', 'large apples,', 'lemon juice,', 'dried sweetened cranberries', 'crumbled feta', 'olive oil', 'orange', 'lemon', 'honey', 'dijon mustard', 'fine sea salt', 'poppy seeds']"
Chelseas Messy Apron,Pizookie,https://www.chelseasmessyapron.com/skillet-monster-pizookie/,35 minutes,"['unsalted butter,', 'white granulated sugar', 'light brown sugar,', 'large egg,', 'vanilla extract', 'white all-purpose flour', 'baking soda', 'baking powder', 'fine sea salt', ""miniature reese's cups,"", 'milk chocolate chips', ""peanut butter or regular m&m's candies"", 'optional toppings: ice cream, hot fudge sauce']"
Chelseas Messy Apron,Pesto Pizza,https://www.chelseasmessyapron.com/pesto-pizza/,18 minutes,"['packages pre-packaged naan bread', 'extra virgin olive oil,', ""rao's marinara or good quality (muir glen) pizza sauce"", 'whole milk mozzarella cheese,', 'monterrey jack cheese,', 'ripe cherry tomatoes,', 'fresh corn on the cob,', 'for topping: fine sea salt and freshly cracked pepper', 'for topping: fresh basil pesto']"
Chelseas Messy Apron,Mexican Pasta Salad,https://www.chelseasmessyapron.com/mexican-pasta-salad/,25 minutes,"['mini farfalle/bowtie pasta,', 'corn', 'black beans,', 'assorted sweet bell peppers,', 'cherry tomatoes,', 'red onion,', 'packed cilantro,', 'avocado,', 'olive oil', 'rice vinegar', 'squeezed fresh lime juice', 'white sugar', 'garlic powder', 'ground chili powder', 'cumin', 'cayenne pepper', 'fine sea salt']"
Chelseas Messy Apron,Beef & Potato Tacos,https://www.chelseasmessyapron.com/beef-potato-tacos/,30 minutes,"['yukon gold potatoes', 'olive oil', 'diced yellow onion', 'minced garlic', 'lean ground beef', 'garlic powder, dried oregano, ground cumin', 'paprika', 'salt and pepper', 'soft corn tortillas', 'canola or vegetable oil (for frying tortillas)', 'toppings: freshly grated sharp cheddar cheese, kosher dill pickle slices, optional: hot sauce']"
Chelseas Messy Apron,Oatmeal Jam Bars,https://www.chelseasmessyapron.com/simple-oatmeal-cookie-jam-bars/,50 minutes,"['unsalted butter,', 'light brown sugar,', 'vanilla extract', 'white, all-purpose flour', 'old-fashioned oats', 'fine sea salt', 'baking soda', 'seedless blackberry jam']"
Chelseas Messy Apron,Peach Overnight Oats,https://www.chelseasmessyapron.com/peach-streusel-overnight-oats/,4 hours 8 minutes,"['old-fashioned oats', 'unsweetened vanilla almond milk,', 'honey vanilla greek yogurt', 'pure maple syrup', 'vanilla extract,', 'ground cinnamon', 'fine sea salt', 'ripe peach,', 'coconut oil', 'coconut oil', 'old-fashioned oats', 'white whole wheat flour', 'light brown sugar', 'ground cinnamon']"
Chelseas Messy Apron,Churros,https://www.chelseasmessyapron.com/a-kids-culinary-journey-across-the-map-from-guest-posters-travel-parent-eat/,25 minutes,"['whole milk', 'water', 'fine sea salt', 'white granulated sugar', 'ground cinnamon', 'unsalted butter', 'mexican vanilla extract', 'white all-purpose flour', 'eggs', 'vegetable or canola oil,', 'white granulated sugar', 'light or dark brown sugar', 'ground cinnamon', 'chopped dark chocolate', 'heavy cream', 'fine sea salt', 'heavy cream', 'dark brown sugar,', 'full-fat, regular sweetened condensed milk']"
Chelseas Messy Apron,"Applesauce Brownies (Healthy, No Beans!)",https://www.chelseasmessyapron.com/skinny-double-fudge-brownies-no-beans/,40 minutes,"['creamy peanut butter', 'honey', 'brown sugar', 'vanilla extract', 'egg', 'unsweetened applesauce', 'oat flour', 'unsweetened cocoa powder', 'baking soda', 'baking powder', 'fine sea salt', 'dark chocolate chips,']"
Chelseas Messy Apron,Jalapeño Chicken Salad Sandwiches,https://www.chelseasmessyapron.com/jalapeno-chicken-salad-sandwiches/,25 minutes,"['sour cream', 'good quality mayo', 'roasted garlic powder, ground cumin', 'freshly squeezed lime juice, honey', 'salt and pepper', 'chopped rotisserie chicken', 'rio luna organic diced jalapeños,', 'finely chopped cilantro', 'finely diced red onion', 'chopped avocado', 'finely diced red pepper,', 'for serving: croissants or bread and lettuce, pepper-jack cheese if desired']"
Chelseas Messy Apron,Butternut Squash Salad,https://www.chelseasmessyapron.com/butternut-squash-salad/,55 minutes,"['pure maple syrup', 'dijon mustard', 'white balsamic vinegar', 'mayonnaise', 'whole milk', 'heavy cream', 'salt and pepper', 'butternut squash', 'olive oil', 'baby spinach', 'candied pecans,', 'dried cranberries', 'feta cheese,']"
Chelseas Messy Apron,Beet and Goat Cheese Salad,https://www.chelseasmessyapron.com/beet-and-goat-cheese-salad/,30 minutes,"['mixed greens lettuce', 'large avocado', 'lemon juice', 'lightly salted and roasted pistachios,', 'mandarin oranges,', 'crumbled goat cheese', 'whole beets,', 'olive oil', 'fine sea salt & freshly cracked pepper', 'freshly squeezed orange juice', 'orange zest', 'honey', 'dijon mustard', 'fine sea salt', 'onion powder', 'extra virgin olive oil', 'poppyseeds']"
