Blog,Recipe,Link,Time,Ingredients
Oh sweet basil,Crockpot Chicken and rice,https://ohsweetbasil.com/crockpot-chicken/,3 hours 45 minutes,"['chicken breasts', 'of butter', 'italian dressing seasoning dry mix', 'can cream of chicken soup', '8 oz pkg cream cheese']"
Oh sweet basil,Strawberries and Cream Pudding Cookies,https://ohsweetbasil.com/strawberries-and-cream-pudding-cookies-recipe-2/,15 minutes,"['or 2 sticks of butter', 'white sugar', 'brown sugar', 'large eggs', 'almond extract', 'of flour', 'of salt', 'baking soda', 'corn starch', 'package of strawberry pudding', 'package white chocolate chips', 'or 2 sticks of butter', 'white sugar', 'brown sugar', 'large eggs', 'almond extract', 'of flour', 'of salt', 'baking soda', 'corn starch', 'package of strawberry pudding', 'package white chocolate chips']"
Oh sweet basil,berries and cream ice cream,https://ohsweetbasil.com/berries-and-cream-ice-cream-recipe/,2 hours,"['heavy cream', 'whole milk', 'sugar', 'egg yolks', 'great value frozen whole berry blend', 'flour', 'brown sugar']"
Oh sweet basil,Pink Ombre Cake,https://ohsweetbasil.com/strawberry-pink-ombre-cake-recipe/,2 hours 40 minutes,"['all-purpose flour', 'butter', 'milk', 'egg whites', 'strawberry extract', 'vanilla extract', 'cake flour', 'granulated sugar', 'baking powder', 'salt', 'unsalted butter', 'red liquid food coloring', 'of strawberry jam or preserves']"
Oh sweet basil,S'mores Cookies,https://ohsweetbasil.com/smores-cookies/,45 minutes,"['and 1/3 cups all-purpose flour', 'graham cracker crumbs', 'baking soda', 'salt', 'sticks', 'light brown sugar', 'granulated sugar', 'vanilla', 'large eggs', 'semi-sweet chocolate chips', 'mini marshmallows', 'graham crackers', ""hershey's bar""]"
Oh sweet basil,Lemon Blueberry Cupcakes,https://ohsweetbasil.com/lemon-blueberry-cupcakes-recipe/,1 hour 30 minutes,"['unsalted butter', 'granulated sugar', 'lemon zest', 'egg whites', 'vanilla extract', 'cake flour', 'baking powder', 'salt', 'lemon juice', 'plain greek yogurt', 'blueberries', 'unsalted butter', 'powdered sugar', 'whipping cream']"
Oh sweet basil,Bacon Wrapped Avocados,https://ohsweetbasil.com/bacon-wrapped-avocado-appetizer/,20 minutes,"['strips of bacon', 'avocado', 'brown sugar', 'chili powder']"
Oh sweet basil,Sour Cream Banana Bread,https://ohsweetbasil.com/the-best-sour-cream-banana-bread-recipe/,1 hour 10 minutes,"['all-purpose flour', 'baking soda', 'salt', 'canola oil', 'granulated sugar', 'eggs', 'sour cream', 'mashed banana', 'mini chocolate chips']"
Oh sweet basil,Chicken Milanese,https://ohsweetbasil.com/chicken-milanese/,45 minutes,"['chicken breasts', 'kosher salt', 'sugar', 'panko bread crumbs', 'parmesan cheese', 'ground black pepper', 'flour', 'eggs', 'vegetable oil', 'vegetable oil']"
Oh sweet basil,Easy Beef Ragu & Pasta,https://ohsweetbasil.com/easy-beef-ragu-pasta-recipe/,30 minutes,"['large zucchini', 'medium yellow onion', 'garlic', 'olive oil', 'ground beef', 'pappardelle or fettuccine pasta', 'italian seasoning', 'ounce-cans diced tomatoes', 'grated parmesan cheese', 'salt and pepper']"
Oh sweet basil,Nutella Swirled Banana Muffins,https://ohsweetbasil.com/nutella-swirled-banana-muffins-recipe/,30 minutes,"['flour', 'baking soda', 'salt', 'canola oil', 'sugar', 'large eggs', 'sour cream', 'mashed banana', 'nutella']"
Oh sweet basil,Sage Brown Butter Gnocchi,https://ohsweetbasil.com/10-minute-brown-butter-sage-gnocchi-recipe/,11 minutes,"[""package [sam's choice italia potato gnocchi]"", 'unsalted butter', 'fresh sage', 'salt and pepper ', 'parmesan cheese ']"
Oh sweet basil,Easy instant pot honey chicken,https://ohsweetbasil.com/easy-instant-pot-honey-chicken-recipe/,23 minutes,"['chicken breasts', 'butter', 'honey', 'dijon mustard', 'curry powder', 'chicken seasoning', 'lemon pepper', 'salt']"
Oh sweet basil,Asian Sticky Salmon in Foil,https://ohsweetbasil.com/asian-sticky-salmon-foil-quick-and-easy-healthy-dinner-recipe/,25 minutes,"['fresh salmon fillets', '[rub and sauce from asian sticky ribs]', 'green onions', 'sesame seeds for garnish', 'white rice for serving']"
Oh sweet basil,Banana Cream Pie Dip,https://ohsweetbasil.com/banana-cream-pie-dip-recipe/,15 minutes,"[' banana pudding mix', 'milk', 'cream cheese', 'vanilla extract', 'salt', 'whipped topping', 'vanilla wafers']"
Oh sweet basil,Slow Cooker or Instant Pot Smothered BBQ Beef Burritos,https://ohsweetbasil.com/slow-cooker-instant-pot-smothered-bbq-beef-burritos-recipe/,1 hour 30 minutes,"['beef chuck roast', 'apple cider vinegar', 'beef broth', '[homemade bbq rub]', '[1-2 cups homemade bbq sauce]', 'colby jack cheese', 'herdez salsa verde', 'heavy cream ', 'tortillas', 'sour cream for serving']"
Oh sweet basil,20 Minute Cherry Tomato and Basil Angel Hair Pasta,https://ohsweetbasil.com/20-minute-cherry-tomato-basil-angel-hair-pasta-recipe/,20 minutes,"['angel hair', 'olive oil', 'large garlic cloves', 'cherry or grape tomatoes', 'loosely packed basil', 'salt', 'grated parmesan']"
Oh sweet basil,Gluten Free Chocolate Marshmallow Cookies,https://ohsweetbasil.com/gluten-free-chocolate-cookies-toasted-marshmallows-recipe/,56 minutes,"['sticks butter', 'large eggs', 'granulated sugar', 'packed brown sugar', 'vanilla', 'milk', 'bittersweet or semi-sweet chocolate', 'unsweetened cocoa powder', 'salt', 'baking soda', 'high quality gluten free all-purpose flour', 'semi-sweet chocolate chips', 'miniature marshmallows']"
Oh sweet basil,Breakfast Fruit and Yogurt Pizza,https://ohsweetbasil.com/breakfast-fruit-and-yogurt-pizza-recipe/,45 minutes,"['[strawberry almond granola without the craisins or egg white]', 'whipped mixed berry cream cheese', 'package vanilla greek yogurt', 'lemon zest', 'lemon juice', 'mango', 'strawberries', 'blackberries', 'about 1 1/2 cups grapes', 'raspberries']"
Oh sweet basil,Quick and Easy Ham Lemon Orzo with Parmesan and Peas,https://ohsweetbasil.com/quick-and-easy-ham-lemon-orzo-with-parmesan-and-peas/,25 minutes,"['dry orzo pasta', 'olive oil', 'garlic', 'chicken broth', 'fresh thyme leaves', 'lemon', 'juice of half a lemon', 'ham', 'steamed carrots', 'peas', 'grated parmesan cheese', 'fresh cracked pepper', 'salt and pepper to taste']"
Oh sweet basil,Biscoff Banana Bread Recipe,https://ohsweetbasil.com/biscoff-banana-bread/,1 hour 15 minutes,"['flour', 'baking soda', 'cream of tartar', 'salt', 'shortening', 'biscoff spread', 'sugar', 'eggs', 'mashed bananas', 'chocolate chips']"
Oh sweet basil,Skinny Strawberry Shortcake Gluten Free Pancakes,https://ohsweetbasil.com/skinny-strawberry-shortcake-gluten-free-pancakes-recipe/,7 minutes,"['fisher nuts sliced almonds', 'gluten free rolled oats', 'sugar', 'honey', 'of salt', 'almond extract', 'vanilla', 'baking powder', 'egg whites', 'fat free cottage cheese']"
Oh sweet basil,Grilled Sticky Honey Lime Shrimp,https://ohsweetbasil.com/grilled-sticky-honey-lime-shrimp-recipe/,10 minutes,"['20/25 shrimp', 'oil', 'lime', 'apple cider vinegar', 'of honey', 'chili powder', 'cumin', 'garlic salt', 'pepper', 'ground coriander', 'onion powder']"
Oh sweet basil,Teriyaki Chicken Pasta Salad,https://ohsweetbasil.com/teriyaki-chicken-pasta-salad-recipe/,25 minutes,"['bowtie pasta', 'spinach leaves', 'craisins', 'pine nuts', 'can mandarin oranges', 'large breast of teriyaki chicken *see note', 'red bell pepper', 'yellow bell pepper', 'chopped snow peas', 'chopped broccoli', 'teriyaki sauce', 'rice wine vinegar', 'low sodium soy sauce', 'sesame oil', 'garlic powder', 'ground ginger', 'onion powder', 'salt', 'black pepper', 'brown sugar', 'canola oil']"
Oh sweet basil,No Bake Mini Peanut Butter Cheesecakes,https://ohsweetbasil.com/no-bake-mini-peanut-butter-cheesecakes/,1 hour,"['oreo cookies', 'unsalted butter', 'cream cheese', 'powdered sugar', 'peanut butter', 'whipped topping', 'mini peanut butter cups']"
Oh sweet basil,Lemon Drop Cookies,https://ohsweetbasil.com/lemon-drop-cookies/,27 minutes,"['sugar', 'butter flavored shortening', 'eggs', 'vanilla', 'lemon extract', 'flour', 'soda', 'baking powder', 'salt', 'zest of 1 lemon', ""brach's lemon drops - 9oz"", 'powdered sugar', 'juice of two lemons']"
Oh sweet basil,Cadbury Mini Egg Cupcakes,https://ohsweetbasil.com/cadbury-mini-egg-cupcakes-recipe/,2 hours 35 minutes,"['unsalted butter', 'granulated sugar', 'cake flour', 'all-purpose flour', 'baking soda', 'baking powder', 'kosher salt', 'large eggs', 'milk', 'pure vanilla extract', 'crushed cadbury mini eggs', 'bunny peeps', 'sprinkles', 'unsalted butter', 'confectioners’ sugar', 'whole milk', 'pure vanilla extract']"
Oh sweet basil,The Best Deviled Eggs,https://ohsweetbasil.com/da-bomb-deviled-eggs/,10 minutes,"['hard-boiled eggs', 'mayonnaise', 'white vinegar', 'sugar', 'honey mustard', 'salt and pepper to taste', 'garnish with paprika']"
Oh sweet basil,Garlic Honey Mustard Ham,https://ohsweetbasil.com/garlic-honey-mustard-ham-recipe/,1 hour 35 minutes,"['butter', 'honey', 'brown sugar', 'of garlic', 'salt', 'dijon mustard', 'stone ground mustard', 'spiral ham']"
Oh sweet basil,Easter Pretzel Hugs,https://ohsweetbasil.com/easter-mm-pretzel-hugs-recipe/,10 minutes,"[' pretzels', 'candy', 'candy ']"
Oh sweet basil,Empty Tomb Rolls,https://ohsweetbasil.com/empty-tomb-rolls-recipe/,25 minutes,"['rhodes rolls', 'marshmallows', 'granulated sugar', 'ground cinnamon', 'melted butter']"
Oh sweet basil,Rosemary Parmesan Popcorn,https://ohsweetbasil.com/rosemary-parmesan-popcorn-recipe/,5 minutes,"[""package orville redenbacher's butter popcorn"", 'olive oil', 'large sprig of rosemary', 'garlic salt', 'parmesan cheese plus more for garnish']"
Oh sweet basil,Easy Asian Orange Chicken,https://ohsweetbasil.com/easy-asian-orange-chicken/,45 minutes,"['boneless skinless chicken breasts', 'all purpose flour', 'egg', 'salt', 'pepper', 'oil', 'orange juice and zest from one orange', 'rice vinegar', 'soy sauce', 'packed brown sugar', 'ginger root', 'garlic', 'red pepper flakes', 'cornstarch', 'water']"
Oh sweet basil,Orange Cinnamon Butterflake Rolls,https://ohsweetbasil.com/orange-cinnamon-butterflake-rolls-recipe/,3 hours 15 minutes,"['rhodes frozen dinner rolls', 'unsalted butter', 'cup', 'cinnamon', 'powdered sugar', 'zest of 1 orange', 'orange', 'teaspoon']"
Oh sweet basil,Instant pot Blueberry french toast bake 3 ways,https://ohsweetbasil.com/instant-pot-blueberry-french-toast-bake-3-ways/,1 hour 5 minutes,"['loaf challah bread', 'fresh blueberries', 'package\xa0', 'sugar', 'eggs', 'vanilla', 'milk', 'maple syrup and powdered sugar for serving', 'flour', 'brown sugar', 'cinnamon', 'of salt', 'cold butter']"
Oh sweet basil,Southern Sausage Breakfast Cake,https://ohsweetbasil.com/southern-sausage-breakfast-cake-recipe/,55 minutes,"['maple sausage', 'yellow onion', 'red and yellow peppers', 'flour', 'baking powder', 'shortening', 'pepper', 'salt', 'mexican shredded cheese blend', 'egg', 'buttermilk', 'sour cream', 'maple syrup', 'butter']"
Oh sweet basil,No-bake Mini Cheesecakes with Raspberry Sauce,https://ohsweetbasil.com/bake-mini-cheesecakes-raspberry-sauce/,50 minutes,"['sugar', 'graham cracker crumbs', '1 stick unsalted butter, melted', 'heavy cream', 'cream cheese', 'crème fraîche', ""sifted confectioners' sugar"", 'cornstarch', 'sugar', 'water', 'frozen raspberries', 'fresh raspberries']"
Oh sweet basil,Carrot Cake Banana Bread with Cream Cheese Frosting,https://ohsweetbasil.com/carrot-cake-banana-bread-with-cream-cheese-frosting-recipe/,1 hour 10 minutes,"['all purpose flour', 'baking soda', 'salt', 'cinnamon', 'ground ginger', 'nutmeg', 'all spice', 'canola oil', 'large eggs', 'sugar', 'grated carrot', 'mashed overripe bananas', 'applesauce', '1/2 brick softened cream cheese', 'vanilla', 'half and half *see note', 'powdered sugar']"
Oh sweet basil,Fantastic Snickerdoodle Cheesecake Bars,https://ohsweetbasil.com/fantastic-snickerdoodle-cheesecake-bars-recipe/,3 hours,"['unsalted butter', 'granulated sugar', 'brown sugar', 'large eggs', 'vanilla extract', 'cream of tartar', 'baking powder', 'salt', 'cinnamon', 'nutmeg', 'flour', '1 package cream cheese, softened', 'sugar', 'vanilla', 'large egg', 'sugar', 'cinnamon']"
Oh sweet basil,Copycat BYU Mint Brownies from Scratch,https://ohsweetbasil.com/copycat-byu-mint-brownies-from-scratch-recipe/,2 hours,"['unsalted butter', 'white sugar', 'large eggs', 'vanilla', 'cocoa powder', 'flour', 'baking powder', 'salt', 'butter softened', 'powdered sugar', 'milk', 'mint extract', 'drops green food coloring', 'semi-sweet chocolate chips and', 'butter']"
Oh sweet basil,Churro Chex,https://ohsweetbasil.com/churro-chex-recipe/,12 minutes,"['regular', 'cinnamon chips', 'of butter', 'powdered sugar', 'sugar', 'cinnamon']"
Oh sweet basil,Easy Easter Nest Cookies,https://ohsweetbasil.com/easter-nest-cookies-recipe/,45 minutes,"['butter', 'milk', 'granulated sugar', 'cocoa powder', 'rolled oats', 'shredded coconut', 'chocolate eggs']"
Oh sweet basil,Blueberry Fluff Cream Cheese Fruit Dip,https://ohsweetbasil.com/blueberry-fluff-fruit-dip-recipe/,10 minutes,"['blueberry cream cheese', 'marshmallow creme', 'bananas', 'strawberries', 'graham crackers *see note']"
Oh sweet basil,Amazing Pork Dumplings,https://ohsweetbasil.com/amazing-pork-dumplings-recipe/,50 minutes,"['soy sauce', 'sriracha sauce', 'juice of 2 large lemons', 'minced garlic', 'minced raw ginger', 'sesame oil', 'small bunch of scallions', 'ground pork', 'hoisin sauce', 'soy sauce', 'chinese five spice', 'egg', 'package of round 48 wonton/dumpling wrappers', 'vegetable oil for frying']"
Oh sweet basil,One Pot Lasagna Pasta,https://ohsweetbasil.com/one-pot-lasagna-pasta-recipe/,55 minutes,"['ground beef', 'medium zucchini', 'garlic cloves', 'onion', 'red bell pepper', 'green bell pepper', 'jar', 'water', 'uncooked mini bow tie', 'pepper', 'bel gioioso ricotta cheese', 'mozzarella cheese', 'thinly sliced or chopped fresh basil']"
Oh sweet basil,Carrot Cake Cupcakes with Cream Cheese Frosting,https://ohsweetbasil.com/carrot-cake-cupcakes-cream-cheese-frosting-recipe/,2 hours,"['all-purpose flour', 'ground cinnamon', 'nutmeg', 'baking soda', 'baking powder', 'salt', 'oil', 'white sugar', 'packed brown sugar', 'eggs', 'vanilla extract', 'finely grated carrots', 'milk', 'unsalted butter', 'cream cheese', 'powdered sugar', 'heavy cream', 'orange candy melts', 'green candy melts']"
Oh sweet basil,Honey Avocado Turkey Bacon Sandwich,https://ohsweetbasil.com/honey-avocado-turkey-bacon-sandwiches-recipe/,5 minutes,"['avocado', 'juice of one lemon', 'garlic', 'honey', 'vegenaise', 'of salt', '[flatout 5 grain flax flatbread]', 'turkey', 'of bacon', 'tomato', 'cucumber']"
Oh sweet basil,Award Winning Healthy Turkey Instant PotChili,https://ohsweetbasil.com/award-winning-healthy-turkey-instant-pot-chili-recipe/,33 minutes,"['ground turkey', 'turkey bacon', 'pinto beans', 'black beans,', 'fire roasted tomatoes', 'tomato paste', ' red onion', 'red bell pepper', 'orange bell pepper', 'jalapeño', 'chicken stock', 'oregano', ' cumin', 'kosher salt', ' black pepper', 'smoked paprika', 'chili powder', 'worcestershire sauce', 'garlic', 'sour cream', 'cilantro', 'cheese']"
Oh sweet basil,Cheesy Chicken Bacon Ranch Casserole,https://ohsweetbasil.com/cheesy-chicken-bacon-ranch-casserole-recipe/,35 minutes,"['small shells pasta', 'butter', 'flour', 'garlic', 'heavy cream *see note', 'chipotle lime ranch', 'cooked and shredded chicken', 'salt and pepper', 'mozzarella', 'cheddar cheese', 'sliced bacon', 'parsley for garnish', 'butter', 'of garlic']"
Oh sweet basil,Healthy Twice Baked Potatoes with Broccoli,https://ohsweetbasil.com/healthy-twice-baked-potatoes-broccoli/,1 hour 15 minutes,"['large russet potatoes potatoes', 'olive oil', 'salt', 'broccoli florets', 'ghee', 'full fat coconut milk']"
Oh sweet basil,Korean Style Fried Chicken,https://ohsweetbasil.com/korean-style-fried-chicken-recipe/,40 minutes,"['boneless skinless chicken thighs', 'medium yellow onion', 'garlic cloves', 'salt', 'black pepper', 'ground ginger', 'all-purpose flour', 'baking powder', 'corn starch', 'salt', 'sugar', 'black pepper', 'ice water', 'ketchup', 'scallions', 'garlic cloves', 'honey', 'gochujang korean chili sauce', 'of salt', 'black pepper', 'orange', 'ginger', 'water', 'oil for frying', 'white/black sesame seeds', 'chopped scallions']"
Oh sweet basil,Candied Pecan Bacon Brussel Sprouts,https://ohsweetbasil.com/candied-pecan-bacon-brussel-sprouts-recipe/,40 minutes,"['brussel sprouts with the ends trimmed off and sliced in half', ""johnny's garlic spread or other garlic seasoning"", 'olive oil', 'butter', 'candied pecans', 'of bacon', 'craisins', 'fisher nuts pecans', 'egg white', 'water', 'white sugar', 'brown sugar', 'cinnamon', 'nutmeg', 'salt']"
Oh sweet basil,Very Best Banana Bread Recipe,https://ohsweetbasil.com/the-very-best-banana-bread-recipe/,1 hour 5 minutes,"['flour', 'baking soda', 'salt', 'canola oil', 'sugar', 'large eggs', 'mashed banana', 'mini chocolate chips']"
Oh sweet basil,Lemon Cheesecake Mousse Cups,https://ohsweetbasil.com/lemon-cheesecake-mousse-cups-recipe/,1 hour 30 minutes,"['cream cheese', 'lemon curd', 'unflavored gelatin', 'lemon juice', 'water', 'lemon zest', 'yellow food coloring *optional', 'heavy cream', 'powdered sugar', 'blackberries', 'lemon', 'lemon zest', 'fresh lemon juice', 'sugar', 'of salt', 'large eggs + 8 large egg yolks', 'butter']"
Oh sweet basil,Homemade Chocolate Chip Cookie Dough Protein Bars,https://ohsweetbasil.com/homemade-chocolate-chip-cookie-dough-protein-bars-recipe/,5 minutes,"['almond or cashew butter *see note', 'honey', 'oat flour', 'cake flour', 'scoops', 'a pinch salt', 'vanilla', 'butter extract', 'skim milk', 'mini chocolate chips plus more to sprinkle on top']"
Oh sweet basil,Chocolate Cherry Cake,https://ohsweetbasil.com/chocolate-cherry-cake-recipe/,1 hour 45 minutes,"['box chocolate cake mix', 'can cherry pie filling', 'eggs', 'egg yolk', 'almond extract', 'semi-sweet chocolate chunks ', 'semi-sweet chocolate', 'unsalted butter', ""confectioners' sugar"", 'cocoa powder', 'whole milk', 'light corn syrup', 'pure vanilla extract', 'salt']"
Oh sweet basil,Cheesy Ground Beef and Rice Casserole,https://ohsweetbasil.com/quick-and-easy-dinner-idea-rice-casserole/,1 hour 35 minutes,"['can cream of mushroom soup', 'uncooked long grain white rice', 'water', 'carrots', 'ground beef', 'cheddar or colby jack cheese', 'uncooked long grain white rice', 'water', 'depending on preference ground beef, cooked', 'carrots', 'pacific foods mushroom gravy 13.9 ounces', 'milk', 'colby jack or medium cheddar cheese for topping', 'unsalted butter', 'onion', 'garlic clove', 'minced white button mushroom', 'flour', 'cream', 'chicken broth', 'freshly ground black pepper', 'salt to taste', 'water', 'ground beef', 'carrots', 'cheddar or colby jack cheese', 'uncooked long grain white rice']"
Oh sweet basil,Red Velvet Churros + 2 Dips,https://ohsweetbasil.com/red-velvet-churros-recipe/,16 minutes,"['water', 'unsalted butter', 'salt', 'vanilla extract', 'red velvet emulsion', 'cocoa powder', 'all-purpose flour', 'large egg', 'granulated sugar', 'ground cinnamon', 'dark chocolate', 'nutella', 'heavy cream', 'cream cheese', 'unsalted butter', 'powdered sugar', 'vanilla extract', 'heavy cream']"
Oh sweet basil,Panko Crusted Chicken with Lemon Cream Sauce,https://ohsweetbasil.com/panko-crusted-chicken-with-lemon-sauce/,25 minutes,"['chicken breasts', 'panko breadcrumbs', 'parmesan cheese', 'zest of 1/2 lemon', 'all-purpose flour', 'kosher salt', 'fresh black pepper', 'egg', 'olive oil', 'unsalted butter', 'unsalted butter', 'better than bouillion', 'garlic clove', 'all-purpose flour', 'white wine', 'heavy cream', 'lemon', 'kosher salt', 'fresh black pepper']"
Oh sweet basil,Instant Pot Yogurt,https://ohsweetbasil.com/instant-pot-homemade-yogurt/,8 hours,"['milk', 'plain greek yogurt with active cultures', 'vanilla extract ', 'honey ']"
Oh sweet basil,Banana Blueberry Overnight Oatmeal,https://ohsweetbasil.com/banana-blueberry-overnight-oats-recipe/,8 hours 2 minutes,"['old fashioned oats', 'greek yogurt', 'milk', 'chia seeds', 'bananas', 'blueberries']"
Oh sweet basil,Caramel Brownies from Scratch,https://ohsweetbasil.com/caramel-brownies-scratch-recipe/,33 minutes,"['all-purpose flour', 'granulated sugar', 'plus 1 tablespoon dutch processed cocoa', 'baking powder', 'baking soda', 'salt', 'eggs', 'plus 1 tablespoon unsalted butter', 'plus 2 tablespoons evaporated milk', 'caramel squares', 'chocolate chips']"
Oh sweet basil,Queso Fundido,https://ohsweetbasil.com/chorizo-dip-queso-fundido/,7 minutes,"['shredded mozzarella cheese', 'shredded queso quesadilla cheese', 'garlic', 'chorizo', 'tortilla chips ']"
Oh sweet basil,Cheesy Lobster Shrimp and Crab Dip,https://ohsweetbasil.com/cheesy-lobster-shrimp-crab-dip-recipe/,1 hour 15 minutes,"['small lobster tails', 'scallops', 'vegetable oil', 'butter', 'cans of condensed cream of celery soup', 'american processed cheese', 'cooked frozen shrimp', 'shredded crabmeat', 'paprika', 'cayenne pepper', 'loaf of french bread or other crusty bread']"
Oh sweet basil,No Bake Mini Chocolate Cheesecakes,https://ohsweetbasil.com/no-bake-mini-chocolate-cheesecakes/,1 hour,"['oreos', 'butter', 'heavy cream', 'cream cheese', 'powdered sugar', 'sour cream', 'semi-sweet chocolate', 'chocolate chips', 'fresh strawberries']"
Oh sweet basil,Salt & Vinegar Popcorn,https://ohsweetbasil.com/salt-vinegar-popcorn-recipe/,10 minutes,"['canola oil', 'popcorn kernels', 'sea salt', 'powdered distilled vinegar']"
Oh sweet basil,Mini Twix Caramel Cheesecakes,https://ohsweetbasil.com/mini-twix-caramel-cheesecakes-recipe/,2 hours 30 minutes,"['graham cracker crumbs', 'melted butter', 'sugar', '8 oz each packages cream cheese, softened', 'sugar', 'vanilla extract', 'caramel sauce', 'large eggs', 'halved mini twix']"
Oh sweet basil,instant pot peanut butter cup cheesecake,https://ohsweetbasil.com/instant-pot-peanut-butter-cup-cheesecake/,4 hours,"['oreo cookie crumbs', 'butter', 'softened cream cheese', 'sugar', 'smooth peanut butter', 'heavy cream', 'vanilla', 'flour', 'large eggs at room temperature', 'large egg yolk at room temperature', 'ounces', 'heavy cream', 'roughly chopped peanut butter cups']"
Oh sweet basil,Cheese Frenchees Deep Fried Grilled Cheese,https://ohsweetbasil.com/cheese-frenchees-deep-fried-grilled-cheese-recipe/,1 hour 4 minutes,"['hearty white bread', 'white or orange american cheese', 'mayonnaise', 'large eggs', 'milk', 'sleeves ritz crackers', 'oil for frying', 'ketchup or honey mustard for serving']"
Oh sweet basil,Chocolate Cupcakes with Strawberry Frosting,https://ohsweetbasil.com/chocolate-cupcakes-strawberry-frosting/,1 hour 30 minutes,"['all-purpose flour', 'cocoa powder', 'baking powder', 'baking soda', 'salt', 'vegetable oil', 'granulated sugar', 'large egs', 'vanilla extract', 'buttermilk', 'strawberries', 'unsalted butter', 'powdered sugar', 'whipping cream or heavy cream']"
Oh sweet basil,Smoked Pulled Pork on a Traeger,https://ohsweetbasil.com/smoke-pulled-pork-on-a-traeger/,1 day 12 hours,"['pork shoulder roast', 'water', 'apple cider', 'kosher salt', 'dark brown sugar', 'heaping tablespoons of dry rub', 'bay leaves', 'red pepper flakes', 'onion powder', 'heaping tablespoon smoked paprika', 'garlic powder', 'chili powder', 'kosher salt', 'pepper', 'cayenne powder', 'dry mustard', 'cumin', 'dark brown sugar', 'yellow mustard', 'honey', 'apple cider vinegar', 'ketchup', 'brown sugar', 'worcestershire sauce', 'texas pete’s hot sauce', 'butter', 'nutmeg', 'liquid smoke']"
Oh sweet basil,Razzleberry Pie,https://ohsweetbasil.com/perfect-razzleberry-pie-recipe/,55 minutes,"[""double crust [mom's magic pie crust recipe]"", 'raspberries', 'blackberries', 'blueberries', 'sugar', ""[cornaby's ultra gel]"", 'egg', 'water or milk', 'turbinado or regular sugar']"
Oh sweet basil,The Best Mexican 7 Layer Dip,https://ohsweetbasil.com/best-mexican-7-layer-dip-recipe/,10 minutes,"['can refried beans', 'homemade taco seasoning', 'guacamole', '15.5oz marzetti ranch (or southwest ranch) veggie dip', 'shredded cheese', 'sliced olives', 'grape tomatoes', 'green onion', 'cilantro ']"
Oh sweet basil,Quick and Easy 15 Minute Chicken Stir Fry,https://ohsweetbasil.com/quick-easy-15-minute-chicken-stir-fry-recipe/,15 minutes,"['package yakisoba noodles', 'oil', 'chicken breasts', 'salt and pepper to taste', 'crimini mushrooms', 'bundle broccolini florets', 'matchstick carrots', 'chopped red bell peppers', 'baby bok choy', 'green onions', 'sesame seeds for garnish', 'low sodium soy sauce or tamari', 'vegetable or chicken stock (we prefer to use better than bouillon chicken', 'base)', 'honey', 'brown sugar', 'ground ginger', 'minced garlic', 'cornstarch']"
Oh sweet basil,Old Spaghetti Factory Mizithra Cheese and Browned Butter Spaghetti Copycat,https://ohsweetbasil.com/old-spaghetti-factory-mizithra-cheese-browned-butter-spaghetti-copycat-recipe/,17 minutes,"['whole wheat thin spaghetti', 'unsalted butter', 'crumbled mizithra cheese *see note', 'parsley for garnish', 'salt for water']"
Oh sweet basil,Thai Peanut Noodles and Chicken,https://ohsweetbasil.com/thai-peanut-sauce-noodles-chicken-recipe/,1 hour 15 minutes,"['boneless, skinless chicken breasts', 'red bell pepper', 'orange bell pepper', 'sliced red cabbage', 'cucumber', 'sesame seeds', 'chopped cilantro', 'dry roasted, salted peanuts', 'green onions', 'package pasta', 'creamy peanut butter', 'sriracha', 'fresh lime juice', 'honey', 'toasted sesame oil', 'warm water', 'fresh grated ginger', 'garlic', 'soy sauce', 'rice vinegar']"
Oh sweet basil,Taco Pinwheels,https://ohsweetbasil.com/taco-pinwheels-recipe/,25 minutes,"['package puff pastry sheets', 'ground beef', '[homemade taco seasoning]', 'water', 'large tomato', 'mexican or cheddar cheese', 'handful chopped cilantro for garnish', 'guacamole']"
Oh sweet basil,Cheesy Chicken Macaroni and Cheese with Bacon and Ranch,https://ohsweetbasil.com/cheesy-chicken-bacon-ranch-macaroni-cheese-recipe/,55 minutes,"['cooked elbow macaroni', 'butter', 'all-purpose flour', 'salt', 'pepper', '2% milk', 'shredded cheddar cheese', 'grated parmesan cheese', 'shredded swiss cheese', 'ranch salad dressing', 'coarsely chopped cooked chicken', 'panko breadcrumbs', 'butter', 'bacon strips']"
Oh sweet basil,20 Minute Creamy Sun Dried Tomato Chicken Pasta,https://ohsweetbasil.com/20-minute-creamy-sun-dried-tomato-chicken-pasta-recipe/,15 minutes,"['boneless', 'salt and pepper', 'spaghetti noodles', 'oil packed sun dried tomatoes', ""less if you don't love it minced garlic"", 'heavy cream', 'fresh grated parmesan cheese', 'shredded mozzarella', 'fresh lemon juice', 'chopped basil', 'salt and pepper to taste']"
Oh sweet basil,Taco Stuffed Sweet Potatoes,https://ohsweetbasil.com/taco-stuffed-sweet-potatoes-recipe/,1 hour 10 minutes,"['sweet potatoes', 'ground beef or turkey', 'minced onion', 'of garlic', 'celery salt', 'cumin', 'cornstarch', 'chili powder', 'paprika', 'of sugar', 'of salt and pepper', 'water', 'can pinto', 'taco toppings such as']"
