Blog,Recipe,Link,Time,Ingredients
Pinch of Yum,Korean BBQ Style Cauliflower Lettuce Wraps,https://pinchofyum.com/korean-bbq-style-cauliflower-lettuce-wraps,50 minutes,"['cauliflower lettuce wraps:', 'small cauliflower florets', 'olive oil', 'salt', 'butter lettuce cups', 'crushed peanuts', 'minced chives', 'spicy mayo', 'sauce:', 'soy sauce', 'brown sugar', 'garlic', 'fresh ginger', 'rice vinegar', 'sambal oelek', 'toasted sesame oil', 'cornstarch']"
Pinch of Yum,Instant Pot Red Curry Lentils,https://pinchofyum.com/instant-pot-red-curry-lentils,40 minutes,"['into the instant pot:', 'brown lentils', 'onion', 'red curry paste', 'sugar', 'garam masala', 'curry powder', 'turmeric', 'garlic', 'ginger', 'cayenne pepper', 'water', 'tomato sauce', 'salt', 'and then:', 'coconut milk', 'butter', 'cilantro', 'rice']"
Pinch of Yum,Fluffiest Blueberry Pancakes,https://pinchofyum.com/fluffiest-blueberry-pancakes,20 minutes,"['milk', 'white\xa0vinegar', 'flour', 'sugar', 'baking powder', 'baking soda', 'salt', 'egg', 'melted butter', 'fresh blueberries', 'butter']"
Pinch of Yum,Chopped Thai-Inspired Chicken Salad,https://pinchofyum.com/chopped-thai-chicken-salad,1 hour,"['thai chicken salad', 'chicken', 'green cabbage', 'carrots', 'papaya', 'mango', '(optional)', 'cilantro', 'peanuts', 'green onions', 'red serrano peppers', 'salt', 'lime juice', 'peanut dressing', 'peanut butter', 'soy sauce', 'sesame oil', 'rice vinegar', 'chili paste', 'sugar', 'ginger', 'garlic']"
Pinch of Yum,Fruit Pizza,https://pinchofyum.com/fruit-pizza,1 hour 30 minutes,"['sugar cookie crust:', 'sugar', 'flour', 'baking powder', 'salt', 'butter', 'vanilla extract', 'egg', 'cream cheese frosting:', 'cream cheese', 'butter', 'vanilla', 'powdered sugar', 'fruit toppings:', 'strawberries', 'kiwis', 'mango', 'blueberries', 'grapes']"
Pinch of Yum,5 Ingredient Spicy Pork,https://pinchofyum.com/5-ingredient-spicy-pork,35 minutes,"['5 ingredient sauce:', 'hot chili paste', 'soy sauce', 'brown sugar', 'ginger', 'garlic', 'clove', 'other stuff:', 'pork tenderloin', 'vegetable oil']"
Pinch of Yum,Kale Chimichurri,https://pinchofyum.com/kale-chimichurri,5 minutes,"['kale', 'cilantro', 'parsley', 'olive oil', 'water', 'limes', 'cashews, sunflower seeds,', 'almonds', 'garlic', 'coarse salt', 'red pepper flakes']"
Pinch of Yum,Chipotle Tahini,https://pinchofyum.com/chipotle-tahini,2 minutes,"['olive oil', 'water', 'tahini', 'chipotles', 'garlic', 'orange', 'coarse', 'salt']"
Pinch of Yum,Jalapeño Ranch,https://pinchofyum.com/jalapeno-ranch,5 minutes,"['greek yogurt', 'olive oil', 'white vinegar', 'garlic', 'jalapeño pepper', 'fresh', 'parsley', 'freeze-dried dill', 'onion powder', 'coarse salt']"
Pinch of Yum,Roasted Red Pepper Sauce,https://pinchofyum.com/roasted-red-pepper-sauce,10 minutes,"['roasted red peppers', 'olive oil', 'almonds', 'garlic', 'coarse salt', 'lemon', 'parsley']"
Pinch of Yum,The Very Best Peanut Sauce,https://pinchofyum.com/the-very-best-peanut-sauce,5 mins,"['peanut butter', 'soy sauce', 'sesame oil', 'rice vinegar', 'sambal oelek', 'chili paste', 'sugar, honey, or agave', 'fresh ginger', 'fresh garlic', 'water']"
Pinch of Yum,Blender Lemon Pie,https://pinchofyum.com/blender-lemon-pie,1 hour 15 minutes,"['simply nature organic cage free grade a large brown eggs', 'countryside creamery salted butter', 'lemon', 'simply nature organic cane sugar', 'vanilla', 'bake house creations pie crust', 'powdered sugar', 'lemon slices']"
Pinch of Yum,Coconut Curry Ramen,https://pinchofyum.com/coconut-curry-ramen,1 hour,"['tofu:', 'extra firm tofu', 'cornstarch', 'oil', 'soy sauce', 'hoisin sauce', 'coconut curry ramen:', 'oil', 'mushrooms', 'bok choy', 'garlic', 'fresh ginger', 'curry powder', 'vegetable broth', 'ramen noodles', 'coconut milk', 'salt', 'lime juice', 'optional finishing touches:', 'sesame oil', 'hoisin sauce', 'chili paste', 'green onions', 'sesame seeds']"
Pinch of Yum,Brussels & Kale Caesar with Cheezy Garlic Croutons,https://pinchofyum.com/brussels-kale-caesar-with-cheezy-garlic-croutons,30 minutes,"['vegan caesar dressing:', 'water', 'avocado', 'mayo', 'garlic', 'lemon juice', 'dijon mustard', 'salt', 'caper brine', 'brussels & kale caesar:', 'brussels sprouts', 'lacinato kale']"
Pinch of Yum,Cheezy Garlic Croutons,https://pinchofyum.com/cheezy-garlic-croutons,20 minutes,"['baguette', 'olive oil', 'nutritional yeast', 'salt', 'garlic powder']"
Pinch of Yum,Instant Pot Hawaiian Chicken Tacos with Jalapeño Ranch Slaw,https://pinchofyum.com/instant-pot-hawaiian-chicken-tacos,40 minutes,"['instant pot hawaiian chicken', 'boneless skinless chicken thighs', 'fresh pineapple', 'jalapeño', 'red onion', 'garlic', 'chili powder', 'cumin', 'salt', 'sriracha', 'yellow mustard', 'water', 'jalapeño ranch', 'mayonnaise', 'olive oil', 'water', 'white vinegar', 'jalapeño', 'garlic', 'dried dill', 'parsley', 'chives', 'salt', 'black pepper', 'extras:']"
Pinch of Yum,Carrot Cake Coffee Cake,https://pinchofyum.com/carrot-cake-coffee-cake,55 minutes,"['carrot cake coffee cake:', 'carrots', 'granulated sugar', 'land o lakes® salted butter', 'eggs', 'flour', 'baking soda', 'cinnamon', 'salt', 'streusel topping:', 'land o lakes® salted butter', 'flour', 'brown sugar', 'cinnamon', 'salt']"
Pinch of Yum,Egg and Croissant Brunch Bake,https://pinchofyum.com/egg-and-croissant-brunch-bake,1 hour,"['olive oil', 'yellow onion', 'diced ham', 'baby spinach', 'shredded cheese', 'eggs', 'milk', 'dijon mustard', 'salt', 'pepper', 'mini croissants']"
Pinch of Yum,Raw Vegan Carrot Cake Bites,https://pinchofyum.com/raw-vegan-carrot-cake-bites,15 minutes,"['carrot', 'almond butter', 'pure maple syrup', 'flaked unsweetened coconut', 'old fashioned oats', 'salt', 'vanilla', 'cinnamon', 'white chocolate chips']"
Pinch of Yum,Sheet Pan Chicken Tinga Bowls,https://pinchofyum.com/30-minute-meal-prep-sheet-pan-chicken-tinga-bowls,45 minutes,"['sheet pan:', 'chicken thighs', 'bell peppers', 'salt', 'olive oil', 'tinga sauce:', 'olive oil', 'onion', 'garlic, chopped', 'chipotle peppers in adobo sauce', 'dried oregano', 'ground cumin', 'crushed fire-roasted tomatoes', 'salt']"
Pinch of Yum,Chipotle Tahini Bowls,https://pinchofyum.com/chipotle-tahini-bowls,20 minutes,"['chipotle tahini', 'olive oil', 'water', 'tahini', 'chipotles', 'garlic', 'orange', 'salt', 'build the bowls:']"
Pinch of Yum,Meal Prep Breakfast Sandwiches,https://pinchofyum.com/15-minute-meal-prep-breakfast-sandwiches,30 minutes,"['eggs', 'whole milk', 'salt', 'bacon', 'spinach', 'english muffins', 'cheese', 'butter']"
Pinch of Yum,Sunday Chili,https://pinchofyum.com/sunday-chili,2 hours 30 minutes,"['salt', 'ground beef', 'bacon', 'onion', 'garlic', 'jalapeno', 'carrots', 'chili powder', 'cumin', 'oregano', 'garlic powder', 'tomato paste', 'crushed tomatoes', 'beans,', 'chicken broth']"
Pinch of Yum,One Ingredient Socca,https://pinchofyum.com/one-ingredient-socca,25 minutes,"['chickpea flour', 'olive oil', 'salt', 'water']"
Pinch of Yum,Sesame Noodle Bowls,https://pinchofyum.com/15-minute-meal-prep-sesame-noodle-bowls,15 minutes,"['sesame sauce:', 'sesame paste', 'warm', 'water', 'soy sauce', 'sesame oil', 'rice vinegar', 'garlic', 'sriracha', 'sugar', 'bowls:', 'stir fry noodles', 'chinese egg noodles', 'linguine', 'edamame', 'cucumbers', 'chicken breast', 'sesame seeds']"
Pinch of Yum,Oven Risotto with Garlic Roasted Mushrooms and Arugula,https://pinchofyum.com/oven-risotto-with-garlic-roasted-mushrooms-and-arugula,40 minutes,"['mushrooms:', 'olive oil', 'garlic cloves', 'mushrooms', 'salt', 'risotto:', 'olive oil', 'garlic cloves', 'arborio rice', 'dry white wine', 'chicken broth', 'parmesan cheese', 'butter', 'lemon', 'salt']"
Pinch of Yum,15-Minute Egg Roll in a Bowl,https://pinchofyum.com/15-minute-meal-prep-egg-roll-in-a-bowl,15 minutes,"['olive oil', 'garlic', 'ginger', 'chinese five-spice', 'soy sauce', 'chili paste', 'ground pork', 'shredded cabbage', 'coleslaw mix', 'carrots', 'rice', 'green onions']"
Pinch of Yum,Date Night Rigatoni with Sausage and Kale,https://pinchofyum.com/date-night-rigatoni,1 hour,"['rigatoni', 'reserved pasta water', 'olive oil', 'fennel', 'celery', 'yellow onion', 'italian sausage', 'garlic', 'fennel seeds', 'tomato paste', 'white wine', 'chicken broth', 'heavy cream', 'chopped', 'kale', 'salt', 'parmesan cheese', 'red pepper flakes']"
Pinch of Yum,Roasted Vegetable Bowls with Green Tahini,https://pinchofyum.com/30-minute-meal-prep-roasted-vegetable-bowls-with-green-tahini,45 minutes,"['roasted vegetables', 'carrots', 'golden potatoes', 'broccoli', 'cauliflower', 'olive oil', 'salt', 'green tahini', 'olive oil', 'water', 'tahini', 'cilantro and/or parsley', 'garlic', 'half a lemon', 'salt', 'optional extras:', 'hard boiled eggs', 'avocados', 'chicken, tofu, any other protein']"
Pinch of Yum,5 Minute Vegan “Yogurt”,https://pinchofyum.com/5-minute-vegan-yogurt,5 minutes,"['the main things', 'frozen peaches', 'cashews', 'tofu', 'the extras', 'liquid sweetener – agave, maple syrup, or honey', 'lemon juice', 'probiotic capsule']"
Pinch of Yum,Red Curry Noodles,https://pinchofyum.com/red-curry-noodles,25 minutes,"['rice noodles', 'olive oil', 'garlic', 'ginger', 'extra firm tofu', 'red curry paste', 'stir fry vegetables', 'coconut milk', 'soy sauce', 'sugar', 'sriracha', 'chili paste', 'cilantro']"
Pinch of Yum,Cauliflower Fried Rice with Crispy Tofu,https://pinchofyum.com/15-minute-meal-prep-cauliflower-fried-rice-with-crispy-tofu,30 minutes,"['baked tofu:', 'extra firm tofu', 'olive oil', 'soy sauce', 'cornstarch', 'cauliflower fried rice:', 'cauliflower', 'olive oil', 'garlic cloves', 'ginger', 'frozen peas and carrots', 'soy sauce', 'sriracha', 'sesame oil', 'eggs', 'green onions']"
Pinch of Yum,5 Ingredient Vegan Vodka Pasta,https://pinchofyum.com/5-ingredient-vegan-vodka-pasta,25 minutes,"['olive oil', 'garlic', 'tomato paste', 'vodka', 'full fat coconut milk', 'rotini', 'reserved pasta water', 'salt', 'salt, black pepper, olive oil, red pepper flakes, garlic salt, etc.']"
Pinch of Yum,Lentil Greek Salad with Dill Sauce,https://pinchofyum.com/lentil-greek-salads-with-dill-sauce,30 minutes,"['greek lentil salad:', 'lentils', 'cherry tomatoes', 'cucumber', 'tuna', 'pepperoncini', 'kalamata olives', 'dill yogurt:', 'greek yogurt', 'olive oil', 'vinegar or lemon juice', 'garlic powder', 'fresh or freeze-dried dill', 'salt']"
Pinch of Yum,Coconut Oil Granola Remix,https://pinchofyum.com/coconut-oil-granola-remix,55 minutes,"['rolled oats', 'flaked unsweetened coconut', 'sliced almonds', 'pistachios', 'flax seeds', 'coconut oil', 'honey', 'real maple syrup', 'cinnamon', 'salt', 'golden raisins']"
Pinch of Yum,Quinoa Crunch Salad with Peanut Dressing,https://pinchofyum.com/quinoa-crunch-salad-with-peanut-dressing,35 minutes,"['quinoa salad:', 'shelled edamame', 'simply nature', 'organic\xa0quinoa', 'cucumber', 'bell peppers', 'mangoes', 'carrots', 'purple cabbage', 'almonds, peanuts, cashews', 'southern grove chili lime cashews', 'peanut dressing:', 'simply nature creamy peanut butter', 'soy sauce', 'vinegar', 'sesame oil', 'chili paste', 'honey', 'garlic', 'fresh ginger']"
Pinch of Yum,Cilantro Lime Chicken and Lentil Rice Bowls,https://pinchofyum.com/15-minute-meal-prep-cilantro-lime-chicken-and-lentils,45 minutes,"['lentils', 'chicken breasts', 'salsa verde', 'chicken broth', 'small onion', 'green onions', 'cilantro', 'garlic', 'jalapeños', 'salt', 'limes']"
Pinch of Yum,Instant Pot Sweet Potato Tortilla Soup,https://pinchofyum.com/instant-pot-sweet-potato-tortilla-soup,35 minutes,"['tortilla soup:', 'onion', 'garlic', 'jalapeño', 'sweet potatoes', 'fire roasted crushed tomatoes', 'vegetable broth', 'chili powder', 'chipotle peppers in adobo', 'sweet corn', 'tortilla strips and toppings', 'corn tortillas', 'oil', 'avocado', 'cotija', 'queso fresco', 'cilantro, red onion, lime wedges, etc.']"
Pinch of Yum,No-Boil Baked Penne with Meatballs,https://pinchofyum.com/garlic-butter-baked-penne,55 minutes,"['baked penne:', 'whole wheat penne pasta', 'crushed fire roasted tomatoes', 'milk', 'land o lakes® butter', 'garlic', 'garlic powder', 'onion powder', 'oregano', 'salt', 'meatballs', 'cooked shredded chicken', 'protein of choice', 'at the end:', 'spinach', 'parmesan cheese']"
Pinch of Yum,Instant Pot Creole Chicken and Sausage,https://pinchofyum.com/15-minute-meal-prep-creole-chicken-and-sausage,30 minutes,"['boneless skinless chicken breasts', 'andouille sausage', 'fire roasted crushed tomatoes', 'tomato paste', 'green or red bell peppers', 'onion', 'garlic', 'creole seasoning', 'salt', 'rice, cheese, cilantro, green onions, hot sauce, sour cream, etc.']"
Pinch of Yum,Lemon Chicken Soup with Orzo,https://pinchofyum.com/lemon-chicken-soup-with-orzo,45 minutes,"['olive oil', 'carrots', 'onion', 'garlic', 'chicken broth', 'delallo whole wheat orzo', 'cooked chicken', 'eggs', 'lemons', 'fresh spinach', 'salt', 'ground pepper', 'fresh dill']"
Pinch of Yum,Brussels Sprouts Tacos,https://pinchofyum.com/brussels-sprouts-tacos,45 minutes,"['brussels sprouts', 'brussels sprouts', 'taco seasoning', 'salt', 'olive oil', 'corn', 'frozen corn', 'jalapeño', 'lime juice, salt,', 'olive oil', 'cilantro chimichurri', 'cilantro', 'parsley', 'water', 'olive oil', 'cashews', 'sunflower seeds', 'garlic', 'salt', 'limes', 'other add-ins']"
Pinch of Yum,Healthy Chipotle Sweet Potato Skins,https://pinchofyum.com/healthy-mexican-sweet-potato-skins,1 hour 20 minutes,"['sweet potatoes', 'corn', 'black beans', 'butter', 'yellow onion', 'chipotle peppers in adobo sauce', 'light cream cheese', 'light sour cream', 'greek yogurt', 'salt', 'cilantro', 'shredded cheese']"
Pinch of Yum,Autumn Glow Salad with Lemon Dressing,https://pinchofyum.com/autumn-glow-salad-with-lemon-dressing,1 hour 15 minutes,"['for the salad', 'freekeh', 'cauliflower', 'sweet potatoes', 'olive oil', 'dried spices', 'apple', 'for the lemon dressing', 'parsley', 'garlic', 'olive oil', 'lemon', 'agave', 'salt', 'pepper']"
Pinch of Yum,Jalapeño Lime Chicken Soup,https://pinchofyum.com/jalapeno-lime-chicken-soup,1 hour 30 minutes,"['olive oil', 'jalapeños', 'red onion', 'water', 'salt', 'boneless skinless chicken breasts or thighs', 'white beans,', 'salsa verde', 'limes', 'cilantro', 'sour cream', 'shredded cheese']"
Pinch of Yum,Vegan Mega-Burritos,https://pinchofyum.com/vegan-mega-burritos,15 minutes,"['sweet potato', 'cauliflower walnut taco meat', 'water', 'mashed avocado', 'salsa', 'cilantro', 'flour tortillas', 'vegan queso', 'cheese']"
Pinch of Yum,Freezer Meal Stuffed Quinoa Peppers,https://pinchofyum.com/freezer-meal-stuffed-quinoa-peppers,1 hour 25 minutes,"['mix filling:', 'quinoa', 'black beans', 'refried beans', 'red enchilada sauce', 'taco seasoning', 'shredded cheese', 'stuff into:', 'bell peppers']"
Pinch of Yum,Freezer Meal Chicken Meatballs,https://pinchofyum.com/freezer-meal-chicken-meatballs,40 minutes,"['mix and roll:', 'ground chicken or turkey', 'egg', 'panko breadcrumbs', 'parmesan', 'olive oil', 'garlic powder', 'onion powder', 'salt']"
Pinch of Yum,Freezer Meal Lasagna Florentine,https://pinchofyum.com/freezer-meal-lasagna-florentine,1 hour 55 minutes,"['olive oil', 'garlic,', 'fresh spinach', 'ricotta cheese', 'egg', 'really good pasta sauce', 'lasagna noodles', 'shredded mozzarella cheese']"
Pinch of Yum,Freezer Meal Cauliflower Walnut Taco Meat,https://pinchofyum.com/freezer-meal-cauliflower-walnut-taco-meat,40 minutes,"['pulse in a food processor:', 'cauliflower florets', 'walnuts', 'chipotles', 'chili powder', 'cumin', 'salt']"
Pinch of Yum,Freezer Meal Korean BBQ Beef,https://pinchofyum.com/freezer-meal-korean-bbq-beef,1 hour 5 minutes,"['pears', 'ginger', 'garlic', 'soy sauce', 'brown sugar', 'sesame oil', 'beef chuck']"
Pinch of Yum,Freezer Meal Chicken Tinga,https://pinchofyum.com/freezer-meal-chicken-tinga,35 minutes,"['olive oil', 'onion', 'garlic', 'chipotles', 'oregano', 'cumin', 'crushed fire-roasted tomatoes', 'salt', 'chicken thighs']"
Pinch of Yum,Freezer Meal Beef Ragu,https://pinchofyum.com/freezer-meal-beef-ragu,1 hour 5 minutes,"['garlic', 'mirepoix', 'flank steak or beef chuck', 'salt', 'crushed tomatoes', 'thyme', 'bay leaves']"
Pinch of Yum,Freezer Meal Beef Stew,https://pinchofyum.com/freezer-meal-beef-stew,55 minutes,"['beef chuck', 'onion', 'celery', 'carrots', 'salt', 'sugar', 'tomato juice', 'cornstarch']"
Pinch of Yum,Freezer Meal Spicy Sweet Potato Peanut Stew,https://pinchofyum.com/freezer-meal-spicy-sweet-potato-peanut-stew,35 minutes,"['freeze together:', 'sweet potatoes', 'jalapeños', 'onion', 'garlic', 'curry powder', 'turmeric', 'salt', 'fire roasted tomatoes', 'coconut milk', 'peanut butter', 'chopped peanuts', 'kale', 'water']"
Pinch of Yum,Freezer Meal Wild Rice Soup,https://pinchofyum.com/freezer-meal-wild-rice-soup,1 hour,"['mirepoix', 'mushrooms', 'garlic', 'uncooked\xa0wild rice', 'chicken broth', 'salt', 'poultry seasoning', 'chicken breasts', 'butter', 'flour', 'whole milk']"
Pinch of Yum,Freezer Meal Detox Lentil Soup,https://pinchofyum.com/freezer-meal-detox-lentil-soup,50 minutes,"['butternut squash', 'mirepoix', 'potatoes', 'lentils', 'garlic', 'herbes de provence', 'salt', 'chicken broth', 'olive oil', 'kale']"
Pinch of Yum,Freezer Meal Hawaiian Chicken Tacos,https://pinchofyum.com/freezer-meal-hawaiian-chicken-tacos,25 minutes,"['boneless skinless chicken thighs', 'fresh pineapple', 'jalapeño', 'red onion', 'garlic', 'chili powder', 'cumin', 'salt', 'sriracha', 'yellow mustard', 'mayonnaise', 'olive oil', 'water', 'white vinegar', 'jalapeño', 'garlic', 'dried dill', 'parsley', 'chives', 'salt', 'black pepper']"
Pinch of Yum,Freezer Meal Italian Beef,https://pinchofyum.com/freezer-meal-italian-beef,1 hour 35 minutes,"['freeze together:', 'beef chuck roast', 'garlic', 'onion', 'dried oregano', 'dried basil', 'onion powder', 'paprika', 'garlic powder', 'red pepper flakes', 'salt', 'black pepper']"
Pinch of Yum,Freezer Meal Moroccan-Spiced Chickpeas,https://pinchofyum.com/freezer-meal-moroccan-spiced-chickpeas,20 minutes,"['olive oil', 'onion', 'garlic', 'chili powder and cumin', 'turmeric and garam masala', 'sea salt', 'cinnamon and cayenne', 'chickpeas', 'fire roasted diced tomatoes']"
Pinch of Yum,Freezer Meal Golden Soup,https://pinchofyum.com/freezer-meal-golden-soup,25 minutes,"['olive oil', 'onion', 'garlic', 'cauliflower', 'cashews', 'turmeric', '', 'salt', 'lemon juice']"
Pinch of Yum,3 Ingredient Vegan Queso,https://pinchofyum.com/3-ingredient-vegan-queso,5 minutes,"['cashews', 'water', 'green chiles', 'taco seasoning']"
Pinch of Yum,Super Quick Avocado Shrimp Salad,https://pinchofyum.com/super-quick-avocado-shrimp-salad,15 minutes,"['shrimp', 'avocado', 'salt', 'garlic powder', 'lemon', 'small cucumber', 'fresh dill', 'chives']"
Pinch of Yum,Instant Pot Coconut Tandoori-Inspired Chicken,https://pinchofyum.com/instant-pot-coconut-tandoori-chicken,30 minutes,"['chicken thighs', 'honey', 'garam masala', 'chili powder', 'garlic powder', 'cumin', 'salt', 'turmeric', 'ground ginger', 'cayenne pepper', 'coconut milk']"
Pinch of Yum,Lemon Poppyseed Zucchini Muffins,https://pinchofyum.com/lemon-poppyseed-zucchini-muffins,30 minutes,"['zucchini', 'brown sugar', 'olive oil', 'zest of a lemon', 'vanilla extract', 'egg', 'all-purpose flour', 'salt', 'baking powder', 'baking soda', 'poppy seeds']"
Pinch of Yum,Vegan Crunchwrap Supreme,https://pinchofyum.com/vegan-crunchwrap,45 minutes,"['spicy sofritas tofu', 'olive oil', 'extra', 'firm tofu', 'taco seasoning', 'peppers', 'salsa', 'cashew queso', 'cashews', 'water', 'green chiles', 'taco seasoning', 'crunchwraps', 'tortillas', 'something crunchy', 'roasted vegetables', 'black beans', 'avocados', 'salsa']"
Pinch of Yum,Summertime Fried Chicken Sandwiches with Tangy Slaw,https://pinchofyum.com/fried-chicken-sandwiches,1 hour,"['wet ingredients for chicken:', 'chicken breasts', 'seasoning mix', 'buttermilk', 'egg', 'dry ingredients for chicken:', 'flour', 'cornstarch', 'baking powder', 'salt', 'seasoning mix', 'peanut oil', 'tangy slaw:', 'shredded cabbage', 'shredded carrots', 'mayonnaise', 'white vinegar', 'sugar', 'salt', 'sandwich add-ons:', 'brioche buns', 'swiss cheese', 'pickles, pickled jalapenos, etc.', 'bacon', 'honey dijonnaise']"
Pinch of Yum,Spicy Shrimp Veracruz,https://pinchofyum.com/spicy-shrimp-veracruz,45 minutes,"['olive oil', 'sweet mini peppers', 'cherry tomatoes', 'garlic', 'pickled jalapeños', 'capers', 'golden raisins', 'dried oregano', 'salt', 'red wine', 'water', 'uncooked shrimp', 'rice', 'lemon', 'lime']"
Pinch of Yum,Couscous Summer Salad,https://pinchofyum.com/couscous-summer-salad,20 minutes,"['couscous salad base:', 'couscous', 'dried cherries', 'ground cumin', 'ground coriander', 'chicken or veggie broth', 'salt', 'pepper', 'toss-ins', 'chickpeas', 'fresh sweet corn', 'nectarines or peaches', 'cucumber', 'avocado', 'red onion', 'pepitas', 'arugula or spinach', 'parsley / mint / basil / any herbs', 'lemon juice', 'honey', 'olive oil']"
Pinch of Yum,BLT Panzanella,https://pinchofyum.com/blt-panzanella,20 minutes,"['cherry tomatoes', 'shallot', 'bacon', 'ciabatta bread', 'avocados', 'arugula', 'fresh basil leaves', 'olive oil', 'balsamic', 'salt', 'pepper']"
Pinch of Yum,Red Pepper Fettuccine with Shrimp,https://pinchofyum.com/red-pepper-fettuccine-shrimp,45 minutes,"['red pepper garlic butter', 'unsalted butter', 'land o lakes® butter', 'garlic', 'lemon', 'fresh herbs', 'roasted red peppers', 'chili powder', 'cayenne pepper', 'salt', 'shrimp and fettuccine:', 'raw', 'shrimp', 'fettuccine', 'heavy whipping cream', 'reserved pasta water', 'greens', 'lemons', 'salt']"
Pinch of Yum,Roasted Cauliflower Burrito Bowls,https://pinchofyum.com/roasted-cauliflower-burrito-bowls,50 minutes,"['white or brown rice', 'cauliflower', 'olive oil', 'taco seasoning', 'black beans', 'water', 'tomatoes', 'onion', 'limes', 'cilantro', 'corn', 'avocado', 'hot sauce']"
Pinch of Yum,Golden Grahams Bars,https://pinchofyum.com/golden-graham-bars,15 minutes,"['butter', 'chocolate chips', 'mini marshmallows', 'vanilla', 'golden grahams cereal']"
Pinch of Yum,Cookie Dough Energy Bites,https://pinchofyum.com/cookie-dough-energy-bites,15 minutes,"['rolled oats', 'flaked unsweetened coconut', 'peanut butter', 'honey', 'chia seeds', 'salt', 'vanilla', 'chocolate chips']"
Pinch of Yum,Walnut Chorizo Tacos with Pineapple Salsa,https://pinchofyum.com/walnut-chorizo-tacos,50 minutes,"['cauliflower florets', 'southern grove walnuts, whole', 'pueblo lindo chipotles in adobo sauce', 'stonemill\xa0chili powder', 'stonemill ground cumin', 'salt', 'pineapple', 'jalapeños', 'cilantro', 'red onion', 'salt', 'limes', 'extras:', 'avocados', 'limes', 'purple cabbage', 'tortillas']"
Pinch of Yum,Cashew Crunch Salad with Sesame Dressing,https://pinchofyum.com/cashew-crunch-salad-with-sesame-dressing,30 minutes,"['for the salad:', 'green cabbage', 'purple cabbage', 'carrots', 'cilantro', 'green onion', 'edamame', 'roasted cashews', 'crunchy chow mein noodles', 'chicken', 'shrimp', 'protein', 'dressing:', 'olive oil', 'white vinegar', 'sesame oil', 'sugar', 'salt', 'garlic powder', 'greek yogurt or mayo']"
Pinch of Yum,Mocha Peanut Butter Pie,https://pinchofyum.com/mocha-peanut-butter-pie,30 minutes,"['chocolate sandwich cookies', 'delallo instant espresso powder', 'butter', 'cream cheese', 'creamy peanut butter', 'powdered sugar', 'vanilla', 'whipped topping', 'peanut butter cups', 'chocolate ice cream', 'chocolate', 'chocolate chips']"
Pinch of Yum,Raspberry Crumble Bars,https://pinchofyum.com/raspberry-crumble-bars,1 hour 30 minutes,"['raspberry filling', 'frozen raspberries', 'granulated sugar', 'flour', 'cornstarch', 'lemon', 'crumble layer', 'rolled', 'oats', 'flour', 'brown sugar', 'baking powder', 'butter', 'salt']"
Pinch of Yum,Summer Quinoa Salad Jars with Lemon Dill Dressing,https://pinchofyum.com/summer-quinoa-salad-jars,30 minutes,"['lemon dill dressing', 'olive oil', 'water', 'white vinegar', 'garlic', 'salt', 'lemon juice', 'fresh dill', 'fresh parsley', 'summer salad jars', 'quinoa', 'grape tomatoes', 'cucumbers', 'sun dried tomatoes or peppers', 'feta cheese']"
Pinch of Yum,Best Anytime Baked Chicken Meatballs,https://pinchofyum.com/best-anytime-baked-chicken-meatballs,30 minutes,"['ground chicken or turkey', 'egg', 'panko breadcrumbs', 'grated parmesan', 'olive oil', 'garlic powder', 'onion powder', 'salt', 'black pepper']"
Pinch of Yum,How To Make Homemade Gnocchi (and Have a Party While Doing It),https://pinchofyum.com/how-to-make-homemade-gnocchi,1 hour 10 minutes,"['russet potatoes', 'flour', 'ricotta cheese', 'egg', 'salt']"
Pinch of Yum,Instant Pot Short Rib Ragu,https://pinchofyum.com/instant-pot-short-rib-ragu,55 minutes,"['bone-in short ribs', 'vegetable oil', 'onion', 'garlic', 'dry red wine', 'marinara/spaghetti sauce', 'water', 'salt', 'crushed red pepper', 'salt & pepper']"
Pinch of Yum,Strawberry Shortcake Yogurt Bowls,https://pinchofyum.com/strawberry-shortcake-yogurt-bowls,50 minutes,"['shortcake granola:', 'rolled oats', 'sliced almonds', 'unsweetened coconut flakes', 'pecans', 'kosher salt', 'olive oil', 'pure maple syrup', 'vanilla', 'turbinado sugar', 'yogurt bowl toppers:']"
Pinch of Yum,Summer Chipotle Chicken Cobb Salad with Cilantro Vinaigrette,https://pinchofyum.com/summer-chipotle-chicken-cobb-salad-with-cilantro-vinaigrette,1 hour 10 minutes,"['for the chipotle chicken:', 'vegetable oil', 'chipotle chiles', 'garlic powder', 'cumin', 'oregano', 'black pepper', 'salt', 'chicken breasts', 'thighs', 'for the summer cobb salad:', 'greens', 'bacon', 'strawberries', 'corn on the cob', 'avocados', 'cilantro vinaigrette!']"
Pinch of Yum,5 Ingredient Cilantro Vinaigrette,https://pinchofyum.com/5-ingredient-cilantro-vinaigrette,5 minutes,"['cilantro', 'olive oil', 'white vinegar', 'garlic', 'kosher salt', 'red pepper flakes', 'water']"
